# char\treading\trank\ttier_offset\tsource
# rank: primary / secondary / supplementary
# tier_offset: 0 / +1 / +1 (added to char's tier when used in word ranking)
倦	juàn	primary	0	kMandarin
债	zhài	primary	0	kMandarin
值	zhí	primary	0	kMandarin
倾	qīng	primary	0	kMandarin
假	jiǎ	primary	0	kMandarin
假	jià	secondary	1	kHanyuPinyin
假	jie	secondary	1	kHanyuPinyin
假	xià	secondary	1	kHanyuPinyin
假	xiá	secondary	1	kHanyuPinyin
假	gé	secondary	1	kHanyuPinyin
偎	wēi	primary	0	kMandarin
偏	piān	primary	0	kMandarin
做	zuò	primary	0	kMandarin
停	tíng	primary	0	kMandarin
健	jiàn	primary	0	kMandarin
偶	ǒu	primary	0	kMandarin
偷	tōu	primary	0	kMandarin
偿	cháng	primary	0	kMandarin
傅	fù	primary	0	kMandarin
傅	fū	secondary	1	kHanyuPinyin
傍	bàng	primary	0	kMandarin
傍	páng	secondary	1	kHanyuPinyin
傍	bēng	secondary	1	kHanyuPinyin
傍	péng	secondary	1	kHanyuPinyin
储	chǔ	primary	0	kMandarin
催	cuī	primary	0	kMandarin
傲	ào	primary	0	kMandarin
傲	áo	secondary	1	kHanyuPinyin
傻	shǎ	primary	0	kMandarin
像	xiàng	primary	0	kMandarin
僚	liáo	primary	0	kMandarin
僚	liǎo	secondary	1	kHanyuPinyin
僚	lǎo	secondary	1	kHanyuPinyin
僧	sēng	primary	0	kMandarin
僧	céng	secondary	1	kHanyuPinyin
僵	jiāng	primary	0	kMandarin
僻	pì	primary	0	kMandarin
儒	rú	primary	0	kMandarin
儿	ér	primary	0	kMandarin
儿	rén	secondary	1	kHanyuPinyin
允	yǔn	primary	0	kMandarin
允	yuán	secondary	1	kHanyuPinyin
元	yuán	primary	0	kMandarin
兄	xiōng	primary	0	kMandarin
兄	kuàng	secondary	1	kHanyuPinyin
充	chōng	primary	0	kMandarin
兆	zhào	primary	0	kMandarin
先	xiān	primary	0	kMandarin
光	guāng	primary	0	kMandarin
光	guàng	secondary	1	kHanyuPinyin
克	kè	primary	0	kMandarin
免	miǎn	primary	0	kMandarin
免	wèn	secondary	1	kHanyuPinyin
免	wǎn	secondary	1	kHanyuPinyin
兑	duì	primary	0	kMandarin
兑	ruì	secondary	1	kHanyuPinyin
兑	duó	secondary	1	kHanyuPinyin
兔	tù	primary	0	kMandarin
兔	tú	secondary	1	kHanyuPinyin
兔	chān	secondary	1	kHanyuPinyin
党	dǎng	primary	0	kMandarin
兜	dōu	primary	0	kMandarin
兢	jīng	primary	0	kMandarin
入	rù	primary	0	kMandarin
全	quán	primary	0	kMandarin
八	bā	primary	0	kMandarin
八	bá	supplementary	1	kXHC1983
公	gōng	primary	0	kMandarin
六	liù	primary	0	kMandarin
六	lù	secondary	1	kHanyuPinyin
兰	lán	primary	0	kMandarin
共	gòng	primary	0	kMandarin
共	gōng	secondary	1	kHanyuPinyin
共	gǒng	secondary	1	kHanyuPinyin
共	hóng	secondary	1	kHanyuPinyin
关	guān	primary	0	kMandarin
兴	xīng	primary	0	kMandarin
兴	xìng	supplementary	1	kXHC1983
兵	bīng	primary	0	kMandarin
其	qí	primary	0	kMandarin
其	jī	secondary	1	kHanyuPinyin
其	jì	secondary	1	kHanyuPinyin
具	jù	primary	0	kMandarin
典	diǎn	primary	0	kMandarin
典	tiǎn	secondary	1	kHanyuPinyin
兹	zī	primary	0	kMandarin
兹	cí	supplementary	1	kXHC1983
养	yǎng	primary	0	kMandarin
兼	jiān	primary	0	kMandarin
兽	shòu	primary	0	kMandarin
冀	jì	primary	0	kMandarin
内	nèi	primary	0	kMandarin
内	nà	secondary	1	kHanyuPinyin
内	ruì	secondary	1	kHanyuPinyin
冈	gāng	primary	0	kMandarin
冉	rǎn	primary	0	kMandarin
冉	nán	secondary	1	kHanyuPinyin
冉	dān	secondary	1	kHanyuPinyin
册	cè	primary	0	kMandarin
册	zhà	secondary	1	kHanyuPinyin
再	zài	primary	0	kMandarin
冒	mào	primary	0	kMandarin
冒	mò	secondary	1	kHanyuPinyin
冗	rǒng	primary	0	kMandarin
写	xiě	primary	0	kMandarin
写	xiè	supplementary	1	kXHC1983
军	jūn	primary	0	kMandarin
农	nóng	primary	0	kMandarin
冠	guān	primary	0	kMandarin
冠	guàn	secondary	1	kHanyuPinyin
冤	yuān	primary	0	kMandarin
冥	míng	primary	0	kMandarin
冥	mián	secondary	1	kHanyuPinyin
冥	miàn	secondary	1	kHanyuPinyin
冬	dōng	primary	0	kMandarin
冯	féng	primary	0	kMandarin
冯	píng	supplementary	1	kXHC1983
冰	bīng	primary	0	kMandarin
冰	níng	secondary	1	kHanyuPinyin
冲	chōng	primary	0	kMandarin
冲	chòng	supplementary	1	kXHC1983
决	jué	primary	0	kMandarin
况	kuàng	primary	0	kMandarin
冶	yě	primary	0	kMandarin
冷	lěng	primary	0	kMandarin
冷	líng	secondary	1	kHanyuPinyin
冷	lǐng	secondary	1	kHanyuPinyin
冻	dòng	primary	0	kMandarin
净	jìng	primary	0	kMandarin
净	chēng	secondary	1	kHanyuPinyin
凄	qī	primary	0	kMandarin
准	zhǔn	primary	0	kMandarin
凉	liáng	primary	0	kMandarin
凉	liàng	supplementary	1	kXHC1983
凌	líng	primary	0	kMandarin
凌	lìng	secondary	1	kHanyuPinyin
减	jiǎn	primary	0	kMandarin
凑	còu	primary	0	kMandarin
凛	lǐn	primary	0	kMandarin
凝	níng	primary	0	kMandarin
几	jǐ	primary	0	kMandarin
几	jī	secondary	1	kHanyuPinyin
凡	fán	primary	0	kMandarin
凤	fèng	primary	0	kMandarin
凭	píng	primary	0	kMandarin
凯	kǎi	primary	0	kMandarin
凰	huáng	primary	0	kMandarin
凳	dèng	primary	0	kMandarin
凶	xiōng	primary	0	kMandarin
凸	tū	primary	0	kMandarin
凹	āo	primary	0	kMandarin
凹	wā	secondary	1	kHanyuPinyin
出	chū	primary	0	kMandarin
击	jī	primary	0	kMandarin
函	hán	primary	0	kMandarin
凿	záo	primary	0	kMandarin
凿	zuò	supplementary	1	kXHC1983
刀	dāo	primary	0	kMandarin
刀	diāo	secondary	1	kHanyuPinyin
刁	diāo	primary	0	kMandarin
刃	rèn	primary	0	kMandarin
分	fēn	primary	0	kMandarin
分	fèn	secondary	1	kHanyuPinyin
分	fén	secondary	1	kHanyuPinyin
分	bàn	secondary	1	kHanyuPinyin
切	qiè	primary	0	kMandarin
切	qiē	secondary	1	kHanyuPinyin
切	qì	secondary	1	kHanyuPinyin
刊	kān	primary	0	kMandarin
刑	xíng	primary	0	kMandarin
划	huà	primary	0	kMandarin
划	guò	secondary	1	kHanyuPinyin
划	guǒ	secondary	1	kHanyuPinyin
划	huá	secondary	1	kHanyuPinyin
划	huai	supplementary	1	kXHC1983
列	liè	primary	0	kMandarin
列	lì	secondary	1	kHanyuPinyin
刘	liú	primary	0	kMandarin
则	zé	primary	0	kMandarin
刚	gāng	primary	0	kMandarin
创	chuàng	primary	0	kMandarin
创	chuāng	supplementary	1	kXHC1983
初	chū	primary	0	kMandarin
删	shān	primary	0	kMandarin
判	pàn	primary	0	kMandarin
刨	páo	primary	0	kMandarin
刨	bào	secondary	1	kHanyuPinyin
利	lì	primary	0	kMandarin
别	bié	primary	0	kMandarin
别	biè	secondary	1	kHanyuPinyin
刮	guā	primary	0	kMandarin
到	dào	primary	0	kMandarin
制	zhì	primary	0	kMandarin
刷	shuā	primary	0	kMandarin
刷	shuà	secondary	1	kHanyuPinyin
券	quàn	primary	0	kMandarin
券	xuàn	secondary	1	kHanyuPinyin
刹	shā	primary	0	kMandarin
刹	chà	secondary	1	kHanyuPinyin
刺	cì	primary	0	kMandarin
刺	qì	secondary	1	kHanyuPinyin
刺	cī	secondary	1	kHanyuPinyin
刻	kè	primary	0	kMandarin
刻	kēi	secondary	1	kHanyuPinyin
剂	jì	primary	0	kMandarin
剃	tì	primary	0	kMandarin
削	xuē	primary	0	kMandarin
削	qiào	secondary	1	kHanyuPinyin
削	xiāo	secondary	1	kHanyuPinyin
削	shào	secondary	1	kHanyuPinyin
前	qián	primary	0	kMandarin
前	jiǎn	secondary	1	kHanyuPinyin
剑	jiàn	primary	0	kMandarin
剔	tī	primary	0	kMandarin
剔	tì	secondary	1	kHanyuPinyin
剖	pōu	primary	0	kMandarin
剥	bō	primary	0	kMandarin
剥	bāo	secondary	1	kHanyuPinyin
剥	pū	secondary	1	kHanyuPinyin
剧	jù	primary	0	kMandarin
剩	shèng	primary	0	kMandarin
剪	jiǎn	primary	0	kMandarin
副	fù	primary	0	kMandarin
副	pì	secondary	1	kHanyuPinyin
割	gē	primary	0	kMandarin
剿	jiǎo	primary	0	kMandarin
剿	chāo	supplementary	1	kXHC1983
劈	pī	primary	0	kMandarin
劈	pǐ	secondary	1	kHanyuPinyin
力	lì	primary	0	kMandarin
劝	quàn	primary	0	kMandarin
办	bàn	primary	0	kMandarin
功	gōng	primary	0	kMandarin
加	jiā	primary	0	kMandarin
务	wù	primary	0	kMandarin
劣	liè	primary	0	kMandarin
动	dòng	primary	0	kMandarin
助	zhù	primary	0	kMandarin
助	chú	secondary	1	kHanyuPinyin
努	nǔ	primary	0	kMandarin
劫	jié	primary	0	kMandarin
励	lì	primary	0	kMandarin
劲	jìn	primary	0	kMandarin
劲	jìng	supplementary	1	kXHC1983
劳	láo	primary	0	kMandarin
势	shì	primary	0	kMandarin
勃	bó	primary	0	kMandarin
勇	yǒng	primary	0	kMandarin
勉	miǎn	primary	0	kMandarin
勋	xūn	primary	0	kMandarin
勒	lēi	primary	0	kMandarin
勒	lè	secondary	1	kHanyuPinyin
勒	lei	secondary	1	kHanyuPinyin
勘	kān	primary	0	kMandarin
募	mù	primary	0	kMandarin
募	bó	secondary	1	kHanyuPinyin
勤	qín	primary	0	kMandarin
勤	qí	secondary	1	kHanyuPinyin
勺	sháo	primary	0	kMandarin
勺	shuò	secondary	1	kHanyuPinyin
勺	zhuó	secondary	1	kHanyuPinyin
勺	dì	secondary	1	kHanyuPinyin
勾	gōu	primary	0	kMandarin
勾	gòu	secondary	1	kHanyuPinyin
勿	wù	primary	0	kMandarin
勿	mò	secondary	1	kHanyuPinyin
匀	yún	primary	0	kMandarin
匀	jūn	secondary	1	kHanyuPinyin
匀	yùn	secondary	1	kHanyuPinyin
包	bāo	primary	0	kMandarin
包	páo	secondary	1	kHanyuPinyin
包	fú	secondary	1	kHanyuPinyin
匆	cōng	primary	0	kMandarin
匈	xiōng	primary	0	kMandarin
匕	bǐ	primary	0	kMandarin
匕	pìn	secondary	1	kHanyuPinyin
化	huà	primary	0	kMandarin
化	huā	secondary	1	kHanyuPinyin
化	huò	secondary	1	kHanyuPinyin
北	běi	primary	0	kMandarin
北	bèi	secondary	1	kHanyuPinyin
匙	shi	primary	0	kMandarin
匙	chí	secondary	1	kHanyuPinyin
匠	jiàng	primary	0	kMandarin
匣	xiá	primary	0	kMandarin
匪	fěi	primary	0	kMandarin
匪	fēi	secondary	1	kHanyuPinyin
匪	fēn	secondary	1	kHanyuPinyin
匹	pǐ	primary	0	kMandarin
区	qū	primary	0	kMandarin
区	ōu	supplementary	1	kXHC1983
医	yī	primary	0	kMandarin
医	yì	secondary	1	kHanyuPinyin
匾	biǎn	primary	0	kMandarin
匿	nì	primary	0	kMandarin
匿	tè	secondary	1	kHanyuPinyin
十	shí	primary	0	kMandarin
千	qiān	primary	0	kMandarin
升	shēng	primary	0	kMandarin
午	wǔ	primary	0	kMandarin
卉	huì	primary	0	kMandarin
半	bàn	primary	0	kMandarin
半	pàn	secondary	1	kHanyuPinyin
华	huá	primary	0	kMandarin
华	huà	supplementary	1	kXHC1983
协	xié	primary	0	kMandarin
卑	bēi	primary	0	kMandarin
卑	bǐ	secondary	1	kHanyuPinyin
卑	bì	secondary	1	kHanyuPinyin
卑	pí	secondary	1	kHanyuPinyin
卑	bān	secondary	1	kHanyuPinyin
卒	zú	primary	0	kMandarin
卒	cù	secondary	1	kHanyuPinyin
卒	cuì	secondary	1	kHanyuPinyin
卓	zhuó	primary	0	kMandarin
卓	zhuō	secondary	1	kHanyuPinyin
单	dān	primary	0	kMandarin
单	chán	supplementary	1	kXHC1983
单	shàn	supplementary	1	kXHC1983
卖	mài	primary	0	kMandarin
南	nán	primary	0	kMandarin
南	nā	secondary	1	kHanyuPinyin
博	bó	primary	0	kMandarin
卜	bo	primary	0	kMandarin
卜	bǔ	secondary	1	kHanyuPinyin
卜	pū	secondary	1	kHanyuPinyin
占	zhàn	primary	0	kMandarin
占	zhān	secondary	1	kHanyuPinyin
占	tiē	secondary	1	kHanyuPinyin
卡	kǎ	primary	0	kMandarin
卡	qiǎ	secondary	1	kHanyuPinyin
卢	lú	primary	0	kMandarin
卤	lǔ	primary	0	kMandarin
卤	xī	secondary	1	kHanyuPinyin
卦	guà	primary	0	kMandarin
卧	wò	primary	0	kMandarin
卫	wèi	primary	0	kMandarin
卯	mǎo	primary	0	kMandarin
印	yìn	primary	0	kMandarin
印	yì	secondary	1	kHanyuPinyin
危	wēi	primary	0	kMandarin
即	jí	primary	0	kMandarin
却	què	primary	0	kMandarin
卵	luǎn	primary	0	kMandarin
卵	kūn	secondary	1	kHanyuPinyin
卷	juǎn	primary	0	kMandarin
卷	juàn	secondary	1	kHanyuPinyin
卷	quán	secondary	1	kHanyuPinyin
卷	quān	secondary	1	kHanyuPinyin
卷	gǔn	secondary	1	kHanyuPinyin
卷	jùn	secondary	1	kHanyuPinyin
卸	xiè	primary	0	kMandarin
卿	qīng	primary	0	kMandarin
厂	chǎng	primary	0	kMandarin
厂	hǎn	secondary	1	kHanyuPinyin
厂	yán	secondary	1	kHanyuPinyin
厂	ān	secondary	1	kHanyuPinyin
厅	tīng	primary	0	kMandarin
历	lì	primary	0	kMandarin
厉	lì	primary	0	kMandarin
压	yā	primary	0	kMandarin
压	yà	supplementary	1	kXHC1983
厌	yàn	primary	0	kMandarin
厕	cè	primary	0	kMandarin
厕	si	supplementary	1	kXHC1983
厘	lí	primary	0	kMandarin
厘	chán	secondary	1	kHanyuPinyin
厚	hòu	primary	0	kMandarin
原	yuán	primary	0	kMandarin
厢	xiāng	primary	0	kMandarin
厦	shà	primary	0	kMandarin
厦	xià	supplementary	1	kXHC1983
厨	chú	primary	0	kMandarin
去	qù	primary	0	kMandarin
去	qū	secondary	1	kHanyuPinyin
县	xiàn	primary	0	kMandarin
叁	sān	primary	0	kMandarin
参	cān	primary	0	kMandarin
参	cēn	supplementary	1	kXHC1983
参	shēn	supplementary	1	kXHC1983
又	yòu	primary	0	kMandarin
叉	chā	primary	0	kMandarin
叉	chá	secondary	1	kHanyuPinyin
叉	chǎ	secondary	1	kHanyuPinyin
叉	chà	secondary	1	kHanyuPinyin
及	jí	primary	0	kMandarin
