sourou	候	kanji	10	polish
ka	借	kanji	10	polish
shaku	借	kanji	10	polish
hou	倣	kanji	10	polish
nara	倣	kanji	10	polish
agu	倦	kanji	10	polish
aki	倦	kanji	10	polish
ken	倦	kanji	10	polish
tsuka	倦	kanji	10	polish
u	倦	kanji	10	polish
rin	倫	kanji	10	polish
i	倭	kanji	10	polish
shitaga	倭	kanji	10	polish
wa	倭	kanji	10	polish
yamato	倭	kanji	10	polish
hen	偏	kanji	10	polish
katayo	偏	kanji	10	polish
ken	健	kanji	10	polish
suko	健	kanji	10	polish
sai	偲	kanji	10	polish
shi	偲	kanji	10	polish
shino	偲	kanji	10	polish
tei	偵	kanji	10	polish
guu	偶	kanji	10	polish
tama	偶	kanji	10	polish
bou	傍	kanji	10	polish
hata	傍	kanji	10	polish
katawa	傍	kanji	10	polish
oka	傍	kanji	10	polish
soba	傍	kanji	10	polish
waki	傍	kanji	10	polish
kasa	傘	kanji	10	polish
san	傘	kanji	10	polish
moyoo	催	kanji	10	polish
moyou	催	kanji	10	polish
sai	催	kanji	10	polish
ata	傭	kanji	10	polish
chou	傭	kanji	10	polish
hito	傭	kanji	10	polish
yato	傭	kanji	10	polish
you	傭	kanji	10	polish
anado	傲	kanji	10	polish
gou	傲	kanji	10	polish
ogo	傲	kanji	10	polish
den	傳	kanji	10	polish
ten	傳	kanji	10	polish
tsuta	傳	kanji	10	polish
tsute	傳	kanji	10	polish
sai	債	kanji	10	polish
kashi	傾	kanji	10	polish
kata	傾	kanji	10	polish
katabu	傾	kanji	10	polish
katamu	傾	kanji	10	polish
kei	傾	kanji	10	polish
gon	僅	kanji	10	polish
kin	僅	kanji	10	polish
wazu	僅	kanji	10	polish
zou	像	kanji	10	polish
gi	僞	kanji	10	polish
itsuwa	僞	kanji	10	polish
ka	僞	kanji	10	polish
nise	僞	kanji	10	polish
atai	價	kanji	10	polish
ka	價	kanji	10	polish
ke	價	kanji	10	polish
oku	億	kanji	10	polish
ken	儉	kanji	10	polish
tsudumayaka	儉	kanji	10	polish
tsuma	儉	kanji	10	polish
ju	儒	kanji	10	polish
masa	優	kanji	10	polish
sugu	優	kanji	10	polish
u	優	kanji	10	polish
yasa	優	kanji	10	polish
yuu	優	kanji	10	polish
cho	儲	kanji	10	polish
mou	儲	kanji	10	polish
mouke	儲	kanji	10	polish
takuwa	儲	kanji	10	polish
in	允	kanji	10	polish
jou	允	kanji	10	polish
makoto	允	kanji	10	polish
yurusu	允	kanji	10	polish
a	充	kanji	10	polish
juu	充	kanji	10	polish
mi	充	kanji	10	polish
chou	兆	kanji	10	polish
kiza	兆	kanji	10	polish
ka	克	kanji	10	polish
koku	克	kanji	10	polish
gei	兒	kanji	10	polish
ji	兒	kanji	10	polish
ko	兒	kanji	10	polish
ni	兒	kanji	10	polish
kabuto	兜	kanji	10	polish
to	兜	kanji	10	polish
tou	兜	kanji	10	polish
hachi	八	kanji	10	polish
hatsu	八	kanji	10	polish
ya	八	kanji	10	polish
you	八	kanji	10	polish
mu	六	kanji	10	polish
mui	六	kanji	10	polish
riku	六	kanji	10	polish
roku	六	kanji	10	polish
ka	兼	kanji	10	polish
ken	兼	kanji	10	polish
futata	再	kanji	10	polish
sa	再	kanji	10	polish
sai	再	kanji	10	polish
bou	冒	kanji	10	polish
oka	冒	kanji	10	polish
jou	冗	kanji	10	polish
kan	冠	kanji	10	polish
kanmuri	冠	kanji	10	polish
kura	冥	kanji	10	polish
mei	冥	kanji	10	polish
myou	冥	kanji	10	polish
fu	冨	kanji	10	polish
fuu	冨	kanji	10	polish
to	冨	kanji	10	polish
tomi	冨	kanji	10	polish
fuyu	冬	kanji	10	polish
tou	冬	kanji	10	polish
go	冴	kanji	10	polish
hi	冴	kanji	10	polish
ko	冴	kanji	10	polish
koo	冴	kanji	10	polish
sa	冴	kanji	10	polish
i	冶	kanji	10	polish
ya	冶	kanji	10	polish
sai	凄	kanji	10	polish
samu	凄	kanji	10	polish
sei	凄	kanji	10	polish
sugo	凄	kanji	10	polish
susa	凄	kanji	10	polish
jun	准	kanji	10	polish
hiya	凉	kanji	10	polish
makotoni	凉	kanji	10	polish
ryou	凉	kanji	10	polish
suzu	凉	kanji	10	polish
usu	凉	kanji	10	polish
ryou	凌	kanji	10	polish
shino	凌	kanji	10	polish
i	凍	kanji	10	polish
kogo	凍	kanji	10	polish
koo	凍	kanji	10	polish
shi	凍	kanji	10	polish
tou	凍	kanji	10	polish
kibishi	凛	kanji	10	polish
rin	凛	kanji	10	polish
kibishi	凜	kanji	10	polish
rin	凜	kanji	10	polish
gyou	凝	kanji	10	polish
ko	凝	kanji	10	polish
kogo	凝	kanji	10	polish
ikanobori	凧	kanji	10	polish
tako	凧	kanji	10	polish
na	凪	kanji	10	polish
nagi	凪	kanji	10	polish
kou	凰	kanji	10	polish
ootori	凰	kanji	10	polish
ou	凰	kanji	10	polish
gai	凱	kanji	10	polish
kachidoki	凱	kanji	10	polish
kai	凱	kanji	10	polish
yawaragu	凱	kanji	10	polish
kyou	凶	kanji	10	polish
deko	凸	kanji	10	polish
totsu	凸	kanji	10	polish
boko	凹	kanji	10	polish
heko	凹	kanji	10	polish
kubo	凹	kanji	10	polish
ou	凹	kanji	10	polish
hako	函	kanji	10	polish
i	函	kanji	10	polish
kan	函	kanji	10	polish
katana	刀	kanji	10	polish
sori	刀	kanji	10	polish
tou	刀	kanji	10	polish
ha	刃	kanji	10	polish
jin	刃	kanji	10	polish
ki	刃	kanji	10	polish
nin	刃	kanji	10	polish
yaiba	刃	kanji	10	polish
gai	刈	kanji	10	polish
ka	刈	kanji	10	polish
kai	刈	kanji	10	polish
kan	刊	kanji	10	polish
ita	到	kanji	10	polish
tou	到	kanji	10	polish
sei	制	kanji	10	polish
ha	刷	kanji	10	polish
satsu	刷	kanji	10	polish
su	刷	kanji	10	polish
zu	刷	kanji	10	polish
zuri	刷	kanji	10	polish
ken	券	kanji	10	polish
satsu	刹	kanji	10	polish
sechi	刹	kanji	10	polish
setsu	刹	kanji	10	polish
sa	刺	kanji	10	polish
sashi	刺	kanji	10	polish
shi	刺	kanji	10	polish
toge	刺	kanji	10	polish
kiza	刻	kanji	10	polish
koku	刻	kanji	10	polish
hatsu	削	kanji	10	polish
kezu	削	kanji	10	polish
saku	削	kanji	10	polish
so	削	kanji	10	polish
bou	剖	kanji	10	polish
gou	剛	kanji	10	polish
ha	剝	kanji	10	polish
haku	剝	kanji	10	polish
he	剝	kanji	10	polish
hezu	剝	kanji	10	polish
hoku	剝	kanji	10	polish
mu	剝	kanji	10	polish
ama	剩	kanji	10	polish
amatsusae	剩	kanji	10	polish
jou	剩	kanji	10	polish
fuku	副	kanji	10	polish
katsu	割	kanji	10	polish
sa	割	kanji	10	polish
wa	割	kanji	10	polish
wari	割	kanji	10	polish
geki	劇	kanji	10	polish
koro	劉	kanji	10	polish
ru	劉	kanji	10	polish
ryuu	劉	kanji	10	polish
ken	劍	kanji	10	polish
tsurugi	劍	kanji	10	polish
isao	功	kanji	10	polish
kou	功	kanji	10	polish
ku	功	kanji	10	polish
ka	加	kanji	10	polish
kuwa	加	kanji	10	polish
oto	劣	kanji	10	polish
retsu	劣	kanji	10	polish
gou	劫	kanji	10	polish
kou	劫	kanji	10	polish
kyou	劫	kanji	10	polish
obiya	劫	kanji	10	polish
gai	劾	kanji	10	polish
kei	勁	kanji	10	polish
tsuyo	勁	kanji	10	polish
botsu	勃	kanji	10	polish
hotsu	勃	kanji	10	polish
niwakani	勃	kanji	10	polish
oko	勃	kanji	10	polish
isa	勇	kanji	10	polish
yuu	勇	kanji	10	polish
ben	勉	kanji	10	polish
tsuto	勉	kanji	10	polish
kan	勘	kanji	10	polish
bo	募	kanji	10	polish
tsuno	募	kanji	10	polish
isao	勳	kanji	10	polish
kun	勳	kanji	10	polish
shaku	勺	kanji	10	polish
kagi	勾	kanji	10	polish
kou	勾	kanji	10	polish
ku	勾	kanji	10	polish
ma	勾	kanji	10	polish
botsu	勿	kanji	10	polish
butsu	勿	kanji	10	polish
mochi	勿	kanji	10	polish
naka	勿	kanji	10	polish
nashi	勿	kanji	10	polish
me	匁	kanji	10	polish
monme	匁	kanji	10	polish
hou	包	kanji	10	polish
kuru	包	kanji	10	polish
tsutsu	包	kanji	10	polish
shou	匠	kanji	10	polish
takumi	匠	kanji	10	polish
kyou	匡	kanji	10	polish
ou	匡	kanji	10	polish
suku	匡	kanji	10	polish
tada	匡	kanji	10	polish
hiki	匹	kanji	10	polish
hitsu	匹	kanji	10	polish
masu	升	kanji	10	polish
shou	升	kanji	10	polish
go	午	kanji	10	polish
uma	午	kanji	10	polish
niwaka	卒	kanji	10	polish
o	卒	kanji	10	polish
shutsu	卒	kanji	10	polish
sotsu	卒	kanji	10	polish
tsuini	卒	kanji	10	polish
taku	卓	kanji	10	polish
baku	博	kanji	10	polish
haku	博	kanji	10	polish
boku	卜	kanji	10	polish
urana	卜	kanji	10	polish
uranai	卜	kanji	10	polish
sen	占	kanji	10	polish
shi	占	kanji	10	polish
urana	占	kanji	10	polish
bou	卯	kanji	10	polish
mou	卯	kanji	10	polish
u	卯	kanji	10	polish
in	印	kanji	10	polish
jirushi	印	kanji	10	polish
shiru	印	kanji	10	polish
shirushi	印	kanji	10	polish
abu	危	kanji	10	polish
aya	危	kanji	10	polish
ki	危	kanji	10	polish
kae	却	kanji	10	polish
kyaku	却	kanji	10	polish
shirizo	却	kanji	10	polish
ran	卵	kanji	10	polish
tamago	卵	kanji	10	polish
kan	卷	kanji	10	polish
ken	卷	kanji	10	polish
ma	卷	kanji	10	polish
maki	卷	kanji	10	polish
oro	卸	kanji	10	polish
oroshi	卸	kanji	10	polish
sha	卸	kanji	10	polish
moshi	卽	kanji	10	polish
shoku	卽	kanji	10	polish
soku	卽	kanji	10	polish
sunawa	卽	kanji	10	polish
tsu	卽	kanji	10	polish
kei	卿	kanji	10	polish
kimi	卿	kanji	10	polish
kyou	卿	kanji	10	polish
yaku	厄	kanji	10	polish
rin	厘	kanji	10	polish
aka	厚	kanji	10	polish
atsu	厚	kanji	10	polish
kou	厚	kanji	10	polish
chu	厨	kanji	10	polish
chuu	厨	kanji	10	polish
kuriya	厨	kanji	10	polish
shuu	厨	kanji	10	polish
zu	厨	kanji	10	polish
kyuu	厩	kanji	10	polish
umaya	厩	kanji	10	polish
mai	参	kanji	10	polish
majiwaru	参	kanji	10	polish
mitsu	参	kanji	10	polish
san	参	kanji	10	polish
shin	参	kanji	10	polish
mata	又	kanji	10	polish
yuu	又	kanji	10	polish
mata	叉	kanji	10	polish
sa	叉	kanji	10	polish
sai	叉	kanji	10	polish
sha	叉	kanji	10	polish
kyuu	及	kanji	10	polish
oyo	及	kanji	10	polish
oyobi	及	kanji	10	polish
jo	叙	kanji	10	polish
tsui	叙	kanji	10	polish
tsuide	叙	kanji	10	polish
aki	叡	kanji	10	polish
ei	叡	kanji	10	polish
kusamura	叢	kanji	10	polish
mura	叢	kanji	10	polish
sou	叢	kanji	10	polish
su	叢	kanji	10	polish
ku	句	kanji	10	polish
shi	只	kanji	10	polish
tada	只	kanji	10	polish
me	召	kanji	10	polish
shou	召	kanji	10	polish
be	可	kanji	10	polish
ka	可	kanji	10	polish
koku	可	kanji	10	polish
kana	叶	kanji	10	polish
kyou	叶	kanji	10	polish
shi	司	kanji	10	polish
tsukasado	司	kanji	10	polish
kaku	各	kanji	10	polish
onoono	各	kanji	10	polish
kichi	吉	kanji	10	polish
kitsu	吉	kanji	10	polish
yoshi	吉	kanji	10	polish
go	后	kanji	10	polish
kisaki	后	kanji	10	polish
kou	后	kanji	10	polish
ha	吐	kanji	10	polish
to	吐	kanji	10	polish
tsu	吐	kanji	10	polish
don	吞	kanji	10	polish
nomu	吞	kanji	10	polish
ten	吞	kanji	10	polish
ton	吞	kanji	10	polish
hi	否	kanji	10	polish
ina	否	kanji	10	polish
iya	否	kanji	10	polish
fuku	含	kanji	10	polish
gan	含	kanji	10	polish
bun	吻	kanji	10	polish
fun	吻	kanji	10	polish
kuchisaki	吻	kanji	10	polish
kuchiwaki	吻	kanji	10	polish
ro	呂	kanji	10	polish
ryo	呂	kanji	10	polish
sebone	呂	kanji	10	polish
tei	呈	kanji	10	polish
mawa	周	kanji	10	polish
shuu	周	kanji	10	polish
sa	咲	kanji	10	polish
shou	咲	kanji	10	polish
zaki	咲	kanji	10	polish
ai	哀	kanji	10	polish
awa	哀	kanji	10	polish
kana	哀	kanji	10	polish
kana	哉	kanji	10	polish
sai	哉	kanji	10	polish
ya	哉	kanji	10	polish
mihari	哨	kanji	10	polish
shou	哨	kanji	10	polish
mairu	哩	kanji	10	polish
ri	哩	kanji	10	polish
akiraka	哲	kanji	10	polish
satoi	哲	kanji	10	polish
tetsu	哲	kanji	10	polish
fuku	哺	kanji	10	polish
haguku	哺	kanji	10	polish
ho	哺	kanji	10	polish
bai	唄	kanji	10	polish
uta	唄	kanji	10	polish
sa	唆	kanji	10	polish
soso	唆	kanji	10	polish
sosonoka	唆	kanji	10	polish
kara	唐	kanji	10	polish
tou	唐	kanji	10	polish
i	唯	kanji	10	polish
tada	唯	kanji	10	polish
yui	唯	kanji	10	polish
da	唾	kanji	10	polish
ta	唾	kanji	10	polish
tsuba	唾	kanji	10	polish
tsubaki	唾	kanji	10	polish
taku	啄	kanji	10	polish
toku	啄	kanji	10	polish
tsuiba	啄	kanji	10	polish
tsuku	啄	kanji	10	polish
tsutsu	啄	kanji	10	polish
akina	商	kanji	10	polish
shou	商	kanji	10	polish
hira	啓	kanji	10	polish
kei	啓	kanji	10	polish
sato	啓	kanji	10	polish
i	善	kanji	10	polish
yo	善	kanji	10	polish
yoshi	善	kanji	10	polish
zen	善	kanji	10	polish
chou	喋	kanji	10	polish
shabe	喋	kanji	10	polish
tou	喋	kanji	10	polish
tsuiba	喋	kanji	10	polish
kan	喚	kanji	10	polish
wame	喚	kanji	10	polish
katsu	喝	kanji	10	polish
kamabisu	喧	kanji	10	polish
ken	喧	kanji	10	polish
yakama	喧	kanji	10	polish
sato	喩	kanji	10	polish
tato	喩	kanji	10	polish
yu	喩	kanji	10	polish
mo	喪	kanji	10	polish
sou	喪	kanji	10	polish
kitsu	喫	kanji	10	polish
no	喫	kanji	10	polish
kyou	喬	kanji	10	polish
taka	喬	kanji	10	polish
hitoe	單	kanji	10	polish
tan	單	kanji	10	polish
ka	嗅	kanji	10	polish
kyuu	嗅	kanji	10	polish
shi	嗣	kanji	10	polish
nage	嘆	kanji	10	polish
tan	嘆	kanji	10	polish
ka	嘉	kanji	10	polish
yoi	嘉	kanji	10	polish
yomi	嘉	kanji	10	polish
jou	嘗	kanji	10	polish
katsu	嘗	kanji	10	polish
kokoro	嘗	kanji	10	polish
na	嘗	kanji	10	polish
shou	嘗	kanji	10	polish
ka	嘩	kanji	10	polish
kamabisu	嘩	kanji	10	polish
ke	嘩	kanji	10	polish
shoku	嘱	kanji	10	polish
tano	嘱	kanji	10	polish
azake	嘲	kanji	10	polish
chou	嘲	kanji	10	polish
tou	嘲	kanji	10	polish
son	噂	kanji	10	polish
uwasa	噂	kanji	10	polish
kamabisu	噌	kanji	10	polish
shou	噌	kanji	10	polish
so	噌	kanji	10	polish
sou	噌	kanji	10	polish
fu	噴	kanji	10	polish
fun	噴	kanji	10	polish
kaku	嚇	kanji	10	polish
odo	嚇	kanji	10	polish
gen	嚴	kanji	10	polish
gon	嚴	kanji	10	polish
ika	嚴	kanji	10	polish
itsukushi	嚴	kanji	10	polish
kibi	嚴	kanji	10	polish
ogoso	嚴	kanji	10	polish
shuu	囚	kanji	10	polish
tora	囚	kanji	10	polish
shi	四	kanji	10	polish
yo	四	kanji	10	polish
yon	四	kanji	10	polish
koma	困	kanji	10	polish
kon	困	kanji	10	polish
kata	固	kanji	10	polish
ko	固	kanji	10	polish
fu	圃	kanji	10	polish
hatake	圃	kanji	10	polish
ho	圃	kanji	10	polish
niwa	圃	kanji	10	polish
kako	圈	kanji	10	polish
ken	圈	kanji	10	polish
koku	國	kanji	10	polish
kuni	國	kanji	10	polish
en	圓	kanji	10	polish
mado	圓	kanji	10	polish
maro	圓	kanji	10	polish
maru	圓	kanji	10	polish
dan	團	kanji	10	polish
katamari	團	kanji	10	polish
maru	團	kanji	10	polish
ton	團	kanji	10	polish
ke	圭	kanji	10	polish
kei	圭	kanji	10	polish
han	坂	kanji	10	polish
saka	坂	kanji	10	polish
kin	均	kanji	10	polish
nara	均	kanji	10	polish
bou	坊	kanji	10	polish
mashimasu	坐	kanji	10	polish
owasu	坐	kanji	10	polish
sa	坐	kanji	10	polish
sozoroni	坐	kanji	10	polish
suwa	坐	kanji	10	polish
za	坐	kanji	10	polish
kou	坑	kanji	10	polish
taira	坦	kanji	10	polish
tan	坦	kanji	10	polish
hei	坪	kanji	10	polish
tsubo	坪	kanji	10	polish
nannanto	垂	kanji	10	polish
sui	垂	kanji	10	polish
ta	垂	kanji	10	polish
gata	型	kanji	10	polish
kata	型	kanji	10	polish
kei	型	kanji	10	polish
en	垣	kanji	10	polish
kaki	垣	kanji	10	polish
i	埋	kanji	10	polish
mai	埋	kanji	10	polish
u	埋	kanji	10	polish
uzu	埋	kanji	10	polish
jou	城	kanji	10	polish
sei	城	kanji	10	polish
shiro	城	kanji	10	polish
no	埜	kanji	10	polish
sho	埜	kanji	10	polish
ya	埜	kanji	10	polish
iki	域	kanji	10	polish
hani	埴	kanji	10	polish
hena	埴	kanji	10	polish
shoku	埴	kanji	10	polish
shitsu	執	kanji	10	polish
shuu	執	kanji	10	polish
to	執	kanji	10	polish
bai	培	kanji	10	polish
tsuchika	培	kanji	10	polish
ki	埼	kanji	10	polish
misaki	埼	kanji	10	polish
sai	埼	kanji	10	polish
saki	埼	kanji	10	polish
hori	堀	kanji	10	polish
kutsu	堀	kanji	10	polish
dou	堂	kanji	10	polish
gata	堅	kanji	10	polish
kata	堅	kanji	10	polish
ken	堅	kanji	10	polish
tai	堆	kanji	10	polish
tsui	堆	kanji	10	polish
uzutaka	堆	kanji	10	polish
da	堕	kanji	10	polish
kuzu	堕	kanji	10	polish
o	堕	kanji	10	polish
tei	堤	kanji	10	polish
tsutsumi	堤	kanji	10	polish
kan	堪	kanji	10	polish
kora	堪	kanji	10	polish
kota	堪	kanji	10	polish
ta	堪	kanji	10	polish
tama	堪	kanji	10	polish
tan	堪	kanji	10	polish
gyou	堯	kanji	10	polish
taka	堯	kanji	10	polish
en	堰	kanji	10	polish
se	堰	kanji	10	polish
seki	堰	kanji	10	polish
kaki	堵	kanji	10	polish
to	堵	kanji	10	polish
bei	塀	kanji	10	polish
hei	塀	kanji	10	polish
kai	塊	kanji	10	polish
katamari	塊	kanji	10	polish
ke	塊	kanji	10	polish
tsuchikure	塊	kanji	10	polish
deku	塑	kanji	10	polish
so	塑	kanji	10	polish
tou	塔	kanji	10	polish
mami	塗	kanji	10	polish
nu	塗	kanji	10	polish
to	塗	kanji	10	polish
hanawa	塙	kanji	10	polish
kaku	塙	kanji	10	polish
kata	塙	kanji	10	polish
