# code	word	type	freq	source
#
# Library file — single source of truth for the nihongo dict.
# Editing rules (2026-06-03+ 治理 architecture):
#
#   - ADD/MODIFY (Class A 加词): hand-add row with source=polish.
#     `make polish-rebuild` propagates the change to jukugo.idf / kanji.idf.
#
#   - DELETE wrong entry (Class D1): delete row + append to
#     `tools/scoring/data/corpus_garbage_filter_v1.tsv`.
#
#   - HIDE valid entry from Path-1 (Class D2): tier_overlay.tsv tier 5+
#     (nihongo side hasn't needed a separate exclusions file yet).
#
#   - INGEST upstream corpus (e.g. mozc, EDICT): corpus-digest tool (TBD),
#     writes source=digested + appends digest_log event.
#
# Schema columns:
#   code   romaji reading (Hepburn, lowercase, no macrons)
#   word   output string (kanji char OR jukugo compound)
#   type   "kanji" | "jukugo"
#   freq   raw frequency (u32, 0-100 in current legacy scale)
#   source "digested" | "polish"
#
sugoi	すごい	jukugo	98	digested
suki	好き	jukugo	98	digested
hitori	一人	jukugo	97	digested
anata	あなた	jukugo	95	digested
basho	場所	jukugo	95	digested
benkyou	勉強	jukugo	95	digested
byouin	病院	jukugo	95	digested
byouki	病気	jukugo	95	digested
chottomatte	ちょっと待って	jukugo	95	digested
daijoubudesu	大丈夫です	jukugo	95	digested
daisuki	大好き	jukugo	95	digested
dekiru	できる	jukugo	95	digested
doko	どこ	jukugo	95	digested
dou	どう	jukugo	95	digested
futari	二人	jukugo	95	digested
ganbatte	頑張って	jukugo	95	digested
ginkou	銀行	jukugo	95	digested
gogo	午後	jukugo	95	digested
gomen	ごめん	jukugo	95	digested
hayaku	早く	jukugo	95	digested
heya	部屋	jukugo	95	digested
hitotsu	一つ	jukugo	95	digested
hontoni	ほんとに	jukugo	95	digested
hontou	本当	jukugo	95	digested
hontouni	本当に	jukugo	95	digested
houhou	方法	jukugo	95	digested
ichido	一度	jukugo	95	digested
ichinen	一年	jukugo	95	digested
ichinichi	一日	jukugo	95	digested
iine	いいね	jukugo	95	digested
iiyo	いいよ	jukugo	95	digested
imi	意味	jukugo	95	digested
isshoni	一緒に	jukugo	95	digested
itta	行った	jukugo	95	digested
itte	行って	jukugo	95	digested
iu	言う	jukugo	95	digested
jinsei	人生	jukugo	95	digested
jiyuu	自由	jukugo	95	digested
ka	か	jukugo	95	digested
kaishain	会社員	jukugo	95	digested
kanji	漢字	jukugo	95	digested
kankei	関係	jukugo	95	digested
kanojo	彼女	jukugo	95	digested
kawaii	かわいい	jukugo	95	digested
keitai	携帯	jukugo	95	digested
keizai	経済	jukugo	95	digested
kekkon	結婚	jukugo	95	digested
koko	ここ	jukugo	95	digested
konbanwa	こんばんは	jukugo	95	digested
kondo	今度	jukugo	95	digested
konnichi	今日	jukugo	95	digested
konnichiwa	今日は	jukugo	95	digested
konshuu	今週	jukugo	95	digested
kotoba	言葉	jukugo	95	digested
koukou	高校	jukugo	95	digested
kuru	来る	jukugo	95	digested
kuuki	空気	jukugo	95	digested
kyonen	去年	jukugo	95	digested
manga	漫画	jukugo	95	digested
meccha	めっちゃ	jukugo	95	digested
miru	見る	jukugo	95	digested
mo	も	jukugo	95	digested
motto	もっと	jukugo	95	digested
nande	なんで	jukugo	95	digested
nandesuka	なんですか	jukugo	95	digested
nani	なに	jukugo	95	digested
nani	何	jukugo	95	digested
naruhodo	なるほど	jukugo	95	digested
ningen	人間	jukugo	95	digested
no	の	jukugo	95	digested
ohayougozaimasu	おはようございます	jukugo	95	digested
omou	思う	jukugo	95	digested
onegai	お願い	jukugo	95	digested
onegaishimasu	お願いします	jukugo	95	digested
otsukaresama	お疲れ様	jukugo	95	digested
rainen	来年	jukugo	95	digested
raishuu	来週	jukugo	95	digested
saigo	最後	jukugo	95	digested
saikin	最近	jukugo	95	digested
saisho	最初	jukugo	95	digested
seikatsu	生活	jukugo	95	digested
senshuu	先週	jukugo	95	digested
shakai	社会	jukugo	95	digested
shashin	写真	jukugo	95	digested
shiken	試験	jukugo	95	digested
shimasu	します	jukugo	95	digested
shinbun	新聞	jukugo	95	digested
shita	した	jukugo	95	digested
shite	して	jukugo	95	digested
shizen	自然	jukugo	95	digested
shokuji	食事	jukugo	95	digested
sore	それ	jukugo	95	digested
sou	そう	jukugo	95	digested
soudesune	そうですね	jukugo	95	digested
sugu	すぐ	jukugo	95	digested
sumimasen	すみません	jukugo	95	digested
sutaba	スタバ	jukugo	95	digested
taberu	食べる	jukugo	95	digested
tabeteiru	食べている	jukugo	95	digested
takai	高い	jukugo	95	digested
to	と	jukugo	95	digested
tokei	時計	jukugo	95	digested
tsuitachi	一日	jukugo	95	digested
un	うん	jukugo	95	digested
yabai	やばい	jukugo	95	digested
yasai	野菜	jukugo	95	digested
yokatta	よかった	jukugo	95	digested
yoroshiku	よろしく	jukugo	95	digested
yunikuro	ユニクロ	jukugo	95	digested
deki	出来	jukugo	94	digested
izuko	何処	jukugo	94	digested
nando	何度	jukugo	94	digested
nanimono	何者	jukugo	94	digested
sannin	三人	jukugo	94	digested
shuume	周目	jukugo	94	digested
futsuka	二日	jukugo	93	digested
ichigatsu	一月	jukugo	93	digested
ichiji	一時	jukugo	93	digested
ichijikan	一時間	jukugo	93	digested
ikko	一個	jukugo	93	digested
itte	言って	jukugo	93	digested
kite	来て	jukugo	93	digested
mite	見て	jukugo	93	digested
soudesuka	そうですか	jukugo	93	digested
amazon	アマゾン	jukugo	92	digested
atarashii	新しい	jukugo	92	digested
bikkuri	びっくり	jukugo	92	digested
dame	ダメ	jukugo	92	digested
demo	でも	jukugo	92	digested
doudesuka	どうですか	jukugo	92	digested
doushite	どうして	jukugo	92	digested
famima	ファミマ	jukugo	92	digested
futatsu	二つ	jukugo	92	digested
genki	元気	jukugo	92	digested
gomennasai	ごめんなさい	jukugo	92	digested
gonin	五人	jukugo	92	digested
hontou	ほんとう	jukugo	92	digested
iidesune	いいですね	jukugo	92	digested
insuta	インスタ	jukugo	92	digested
ishi	医師	jukugo	92	digested
isogashii	忙しい	jukugo	92	digested
itai	痛い	jukugo	92	digested
itsu	いつ	jukugo	92	digested
itta	言った	jukugo	92	digested
jaa	じゃあ	jukugo	92	digested
kakkoii	かっこいい	jukugo	92	digested
kawaii	可愛い	jukugo	92	digested
kita	来た	jukugo	92	digested
konnichiha	こんにちは	jukugo	92	digested
makku	マック	jukugo	92	digested
mikka	三日	jukugo	92	digested
mita	見た	jukugo	92	digested
mochiron	もちろん	jukugo	92	digested
nandesuka	何ですか	jukugo	92	digested
nintendou	任天堂	jukugo	92	digested
oishii	美味しい	jukugo	92	digested
omoimasu	思います	jukugo	92	digested
ookii	大きい	jukugo	92	digested
oshiete	教えて	jukugo	92	digested
otsukare	お疲れ	jukugo	92	digested
otsukaresamadesu	お疲れ様です	jukugo	92	digested
oyasumi	おやすみ	jukugo	92	digested
rain	ライン	jukugo	92	digested
saiyuusen	最優先	jukugo	92	digested
sebun	セブン	jukugo	92	digested
shachou	社長	jukugo	92	digested
soudane	そうだね	jukugo	92	digested
sugoine	すごいね	jukugo	92	digested
suguni	すぐに	jukugo	92	digested
sukidesu	好きです	jukugo	92	digested
tabete	食べて	jukugo	92	digested
tanoshii	楽しい	jukugo	92	digested
ureshii	嬉しい	jukugo	92	digested
wakaru	わかる	jukugo	92	digested
wakaru	分かる	jukugo	92	digested
wakatta	わかった	jukugo	92	digested
wakatta	分かった	jukugo	92	digested
yappari	やっぱり	jukugo	92	digested
yatta	やった	jukugo	92	digested
yonin	四人	jukugo	92	digested
nigatsu	二月	jukugo	91	digested
niji	二時	jukugo	91	digested
nijikan	二時間	jukugo	91	digested
niko	二個	jukugo	91	digested
ninen	二年	jukugo	91	digested
senshu	選手	jukugo	91	digested
annai	案内	jukugo	90	digested
anshin	安心	jukugo	90	digested
are	あれ	jukugo	90	digested
arigatougozaimashita	ありがとうございました	jukugo	90	digested
bangou	番号	jukugo	90	digested
bentou	弁当	jukugo	90	digested
bikkurishita	びっくりした	jukugo	90	digested
buchou	部長	jukugo	90	digested
bunka	文化	jukugo	90	digested
chiisai	小さい	jukugo	90	digested
chuushin	中心	jukugo	90	digested
dare	誰	jukugo	90	digested
docchi	どっち	jukugo	90	digested
doubutsu	動物	jukugo	90	digested
douga	動画	jukugo	90	digested
eikyou	影響	jukugo	90	digested
fuan	不安	jukugo	90	digested
gamen	画面	jukugo	90	digested
gomenne	ごめんね	jukugo	90	digested
gozen	午前	jukugo	90	digested
haitteiru	入っている	jukugo	90	digested
hanbun	半分	jukugo	90	digested
hantai	反対	jukugo	90	digested
hikouki	飛行機	jukugo	90	digested
iidesuyo	いいですよ	jukugo	90	digested
ikkai	一回	jukugo	90	digested
ippun	一分	jukugo	90	digested
isha	医者	jukugo	90	digested
isu	椅子	jukugo	90	digested
itsuka	五日	jukugo	90	digested
itteiru	行っている	jukugo	90	digested
itteiru	言っている	jukugo	90	digested
jidai	時代	jukugo	90	digested
jidousha	自動車	jukugo	90	digested
jitensha	自転車	jukugo	90	digested
jugyou	授業	jukugo	90	digested
juunin	十人	jukugo	90	digested
juusho	住所	jukugo	90	digested
kaetteiru	帰っている	jukugo	90	digested
kagaku	科学	jukugo	90	digested
kako	過去	jukugo	90	digested
kansha	感謝	jukugo	90	digested
kau	買う	jukugo	90	digested
keiken	経験	jukugo	90	digested
keisan	計算	jukugo	90	digested
kenkou	健康	jukugo	90	digested
kesa	今朝	jukugo	90	digested
kiku	聞く	jukugo	90	digested
kimasu	来ます	jukugo	90	digested
kirai	嫌い	jukugo	90	digested
kiteiru	来ている	jukugo	90	digested
kongetsu	今月	jukugo	90	digested
konkai	今回	jukugo	90	digested
konya	今夜	jukugo	90	digested
kouen	公園	jukugo	90	digested
koutsuu	交通	jukugo	90	digested
kuukou	空港	jukugo	90	digested
kyouiku	教育	jukugo	90	digested
kyoushi	教師	jukugo	90	digested
kyoushitsu	教室	jukugo	90	digested
maishuu	毎週	jukugo	90	digested
makudonarudo	マクドナルド	jukugo	90	digested
merukari	メルカリ	jukugo	90	digested
mirai	未来	jukugo	90	digested
miteiru	見ている	jukugo	90	digested
mittsu	三つ	jukugo	90	digested
moji	文字	jukugo	90	digested
mouichido	もう一度	jukugo	90	digested
naze	なぜ	jukugo	90	digested
nomu	飲む	jukugo	90	digested
nouryoku	能力	jukugo	90	digested
omedetou	おめでとう	jukugo	90	digested
omotta	思った	jukugo	90	digested
omotteiru	思っている	jukugo	90	digested
ooi	多い	jukugo	90	digested
raigetsu	来月	jukugo	90	digested
rekishi	歴史	jukugo	90	digested
renshuu	練習	jukugo	90	digested
riyuu	理由	jukugo	90	digested
rokunin	六人	jukugo	90	digested
rouson	ローソン	jukugo	90	digested
ryokou	旅行	jukugo	90	digested
ryoukin	料金	jukugo	90	digested
sangatsu	三月	jukugo	90	digested
sanji	三時	jukugo	90	digested
sanjikan	三時間	jukugo	90	digested
sanko	三個	jukugo	90	digested
sannen	三年	jukugo	90	digested
seiji	政治	jukugo	90	digested
seikaku	性格	jukugo	90	digested
sengetsu	先月	jukugo	90	digested
setsumei	説明	jukugo	90	digested
shain	社員	jukugo	90	digested
shikata	仕方	jukugo	90	digested
shimashita	しました	jukugo	90	digested
shinai	しない	jukugo	90	digested
shinkansen	新幹線	jukugo	90	digested
shinpai	心配	jukugo	90	digested
shitsumon	質問	jukugo	90	digested
shitteiru	知っている	jukugo	90	digested
shiyoukikan	試用期間	jukugo	90	digested
shourai	将来	jukugo	90	digested
shumi	趣味	jukugo	90	digested
shuumatsu	週末	jukugo	90	digested
soko	そこ	jukugo	90	digested
sonii	ソニー	jukugo	90	digested
sotsugyou	卒業	jukugo	90	digested
soudayo	そうだよ	jukugo	90	digested
sounanda	そうなんだ	jukugo	90	digested
sugoku	すごく	jukugo	90	digested
sushi	寿司	jukugo	90	digested
sutaabakkusu	スターバックス	jukugo	90	digested
suuji	数字	jukugo	90	digested
tabeta	食べた	jukugo	90	digested
tabeteimasu	食べています	jukugo	90	digested
tanjoubi	誕生日	jukugo	90	digested
tanoshikatta	楽しかった	jukugo	90	digested
tanoshimi	楽しみ	jukugo	90	digested
tashikani	確かに	jukugo	90	digested
tochuu	途中	jukugo	90	digested
toshokan	図書館	jukugo	90	digested
toyota	トヨタ	jukugo	90	digested
undou	運動	jukugo	90	digested
unten	運転	jukugo	90	digested
waifai	Wi-Fi	jukugo	90	digested
yakyuu	野球	jukugo	90	digested
yokka	四日	jukugo	90	digested
yoroshikuonegaishimasu	よろしくお願いします	jukugo	90	digested
yukkuri	ゆっくり	jukugo	90	digested
yuuchuubu	ユーチューブ	jukugo	90	digested
hachinin	八人	jukugo	89	digested
kikikan	危機感	jukugo	89	digested
nananin	七人	jukugo	89	digested
omotte	思って	jukugo	89	digested
shichinin	七人	jukugo	89	digested
aishiteru	愛してる	jukugo	88	digested
appuru	アップル	jukugo	88	digested
asa	朝	jukugo	88	digested
atode	あとで	jukugo	88	digested
atsui	暑い	jukugo	88	digested
au	会う	jukugo	88	digested
benkyousuru	勉強する	jukugo	88	digested
betsuni	別に	jukugo	88	digested
chanto	ちゃんと	jukugo	88	digested
chigau	違う	jukugo	88	digested
chou	超	jukugo	88	digested
chuugakkou	中学校	jukugo	88	digested
daijoubudayo	大丈夫だよ	jukugo	88	digested
daijoubudesuka	大丈夫ですか	jukugo	88	digested
dakara	だから	jukugo	88	digested
dame	だめ	jukugo	88	digested
dare	だれ	jukugo	88	digested
datte	だって	jukugo	88	digested
dayone	だよね	jukugo	88	digested
dekinai	できない	jukugo	88	digested
dokoni	どこに	jukugo	88	digested
donki	ドンキ	jukugo	88	digested
dono	どの	jukugo	88	digested
doushitano	どうしたの	jukugo	88	digested
doushiyou	どうしよう	jukugo	88	digested
dousuru	どうする	jukugo	88	digested
douyatte	どうやって	jukugo	88	digested
etto	えっと	jukugo	88	digested
furui	古い	jukugo	88	digested
ganbare	頑張れ	jukugo	88	digested
ganbaru	頑張る	jukugo	88	digested
ganbattene	頑張ってね	jukugo	88	digested
genkidesu	元気です	jukugo	88	digested
gogatsu	五月	jukugo	88	digested
gohan	ご飯	jukugo	88	digested
goji	五時	jukugo	88	digested
gojikan	五時間	jukugo	88	digested
goko	五個	jukugo	88	digested
gonen	五年	jukugo	88	digested
guuguru	グーグル	jukugo	88	digested
hanashi	話	jukugo	88	digested
hanasu	話す	jukugo	88	digested
hayai	早い	jukugo	88	digested
hima	暇	jukugo	88	digested
hisashiburi	久しぶり	jukugo	88	digested
honda	ホンダ	jukugo	88	digested
hontouniarigatou	本当にありがとう	jukugo	88	digested
iie	いいえ	jukugo	88	digested
ikanai	行かない	jukugo	88	digested
ikimasu	行きます	jukugo	88	digested
ikitai	行きたい	jukugo	88	digested
ion	イオン	jukugo	88	digested
itsumo	いつも	jukugo	88	digested
ja	じゃ	jukugo	88	digested
jaane	じゃあね	jukugo	88	digested
janai	じゃない	jukugo	88	digested
joushi	上司	jukugo	88	digested
kachou	課長	jukugo	88	digested
kaeru	帰る	jukugo	88	digested
kaku	書く	jukugo	88	digested
kamo	かも	jukugo	88	digested
kana	かな	jukugo	88	digested
kanashii	悲しい	jukugo	88	digested
kangaeru	考える	jukugo	88	digested
kara	から	jukugo	88	digested
kareshi	彼氏	jukugo	88	digested
katte	買って	jukugo	88	digested
kawaiine	かわいいね	jukugo	88	digested
kedo	けど	jukugo	88	digested
kiite	聞いて	jukugo	88	digested
kimochi	気持ち	jukugo	88	digested
kochira	こちら	jukugo	88	digested
konbanha	こんばんは	jukugo	88	digested
kono	この	jukugo	88	digested
kowai	怖い	jukugo	88	digested
kyouwa	今日は	jukugo	88	digested
mada	まだ	jukugo	88	digested
mataashita	また明日	jukugo	88	digested
matane	またね	jukugo	88	digested
matte	待って	jukugo	88	digested
mendokusai	めんどくさい	jukugo	88	digested
minna	みんな	jukugo	88	digested
motte	持って	jukugo	88	digested
mousukoshi	もう少し	jukugo	88	digested
muika	六日	jukugo	88	digested
muji	無印	jukugo	88	digested
muri	無理	jukugo	88	digested
muzukashii	難しい	jukugo	88	digested
nande	何で	jukugo	88	digested
nanka	なんか	jukugo	88	digested
naruhodone	なるほどね	jukugo	88	digested
ne	ね	jukugo	88	digested
neru	寝る	jukugo	88	digested
nifun	二分	jukugo	88	digested
nikai	二回	jukugo	88	digested
nintendoo	ニンテンドー	jukugo	88	digested
ocha	お茶	jukugo	88	digested
oishikatta	美味しかった	jukugo	88	digested
okaeri	おかえり	jukugo	88	digested
okane	お金	jukugo	88	digested
okinawa	沖縄	jukugo	88	digested
oshi	推し	jukugo	88	digested
oshietekudasai	教えてください	jukugo	88	digested
otsukaresama	お疲れさま	jukugo	88	digested
owatta	終わった	jukugo	88	digested
oyasuminasai	おやすみなさい	jukugo	88	digested
pokemon	ポケモン	jukugo	88	digested
rakuten	楽天	jukugo	88	digested
ryoukai	了解	jukugo	88	digested
saikou	最高	jukugo	88	digested
samui	寒い	jukugo	88	digested
sebunirebun	セブンイレブン	jukugo	88	digested
senpai	先輩	jukugo	88	digested
shibuya	渋谷	jukugo	88	digested
shigatsu	四月	jukugo	88	digested
shinjuku	新宿	jukugo	88	digested
shiranai	知らない	jukugo	88	digested
shiru	知る	jukugo	88	digested
shitte	知って	jukugo	88	digested
shitteru	知ってる	jukugo	88	digested
shougakkou	小学校	jukugo	88	digested
sorena	それな	jukugo	88	digested
souda	そうだ	jukugo	88	digested
soudesuyone	そうですよね	jukugo	88	digested
soukamo	そうかも	jukugo	88	digested
sousou	そうそう	jukugo	88	digested
sugoi	凄い	jukugo	88	digested
suimasen	すいません	jukugo	88	digested
sukida	好きだ	jukugo	88	digested
sukiya	すき家	jukugo	88	digested
suteki	素敵	jukugo	88	digested
tabenai	食べない	jukugo	88	digested
tabetai	食べたい	jukugo	88	digested
tabun	たぶん	jukugo	88	digested
tabun	多分	jukugo	88	digested
tadaima	ただいま	jukugo	88	digested
tashikani	たしかに	jukugo	88	digested
tasukete	助けて	jukugo	88	digested
tooka	十日	jukugo	88	digested
tsuittaa	ツイッター	jukugo	88	digested
tsukareta	疲れた	jukugo	88	digested
tsukau	使う	jukugo	88	digested
tsukuru	作る	jukugo	88	digested
uchi	うち	jukugo	88	digested
umai	うまい	jukugo	88	digested
ureshikatta	嬉しかった	jukugo	88	digested
uso	嘘	jukugo	88	digested
uun	ううん	jukugo	88	digested
uun	うーん	jukugo	88	digested
waifai	ワイファイ	jukugo	88	digested
wakaranai	わからない	jukugo	88	digested
wakaranai	分からない	jukugo	88	digested
wakarimashita	わかりました	jukugo	88	digested
wara	笑	jukugo	88	digested
warui	悪い	jukugo	88	digested
watashi	私	jukugo	88	digested
yaba	やば	jukugo	88	digested
yappa	やっぱ	jukugo	88	digested
yaru	やる	jukugo	88	digested
yoi	良い	jukugo	88	digested
yoji	四時	jukugo	88	digested
yojikan	四時間	jukugo	88	digested
yokatta	良かった	jukugo	88	digested
yomu	読む	jukugo	88	digested
yonen	四年	jukugo	88	digested
yonko	四個	jukugo	88	digested
yoru	夜	jukugo	88	digested
yoshinoya	吉野家	jukugo	88	digested
zenzen	全然	jukugo	88	digested
zettai	絶対	jukugo	88	digested
zutto	ずっと	jukugo	88	digested
douzen	同然	jukugo	87	digested
haitteimasu	入っています	jukugo	87	digested
itteimasu	行っています	jukugo	87	digested
itteimasu	言っています	jukugo	87	digested
kaetteimasu	帰っています	jukugo	87	digested
kiita	聞いた	jukugo	87	digested
kiteimasu	来ています	jukugo	87	digested
kyuunin	九人	jukugo	87	digested
miteimasu	見ています	jukugo	87	digested
nanoka	七日	jukugo	87	digested
nippon	日本	jukugo	87	digested
nonde	飲んで	jukugo	87	digested
omotteimasu	思っています	jukugo	87	digested
sankai	三回	jukugo	87	digested
sanpun	三分	jukugo	87	digested
shitteimasu	知っています	jukugo	87	digested
youka	八日	jukugo	87	digested
busoku	不足	jukugo	86	digested
hanashite	話して	jukugo	86	digested
jikko	十個	jukugo	86	digested
jukko	十個	jukugo	86	digested
juugatsu	十月	jukugo	86	digested
juuji	十時	jukugo	86	digested
juujikan	十時間	jukugo	86	digested
juunen	十年	jukugo	86	digested
kaite	書いて	jukugo	86	digested
miyako	京都	jukugo	86	digested
rokko	六個	jukugo	86	digested
rokugatsu	六月	jukugo	86	digested
rokuji	六時	jukugo	86	digested
rokujikan	六時間	jukugo	86	digested
rokunen	六年	jukugo	86	digested
yonde	読んで	jukugo	86	digested
amai	甘い	jukugo	85	digested
ame	雨	jukugo	85	digested
anone	あのね	jukugo	85	digested
arigato	ありがと	jukugo	85	digested
asagohan	朝ご飯	jukugo	85	digested
asahi	朝日	jukugo	85	digested
asoko	あそこ	jukugo	85	digested
ato	あと	jukugo	85	digested
atte	会って	jukugo	85	digested
bangumi	番組	jukugo	85	digested
bengoshi	弁護士	jukugo	85	digested
benri	便利	jukugo	85	digested
bunpou	文法	jukugo	85	digested
bunshou	文章	jukugo	85	digested
chatta	ちゃった	jukugo	85	digested
chikatetsu	地下鉄	jukugo	85	digested
chishiki	知識	jukugo	85	digested
chizu	地図	jukugo	85	digested
chottodake	ちょっとだけ	jukugo	85	digested
chottomattekudasai	ちょっと待ってください	jukugo	85	digested
chuugaku	中学	jukugo	85	digested
chuuou	中央	jukugo	85	digested
daigakusei	大学生	jukugo	85	digested
daiji	大事	jukugo	85	digested
daisukidayo	大好きだよ	jukugo	85	digested
dakedo	だけど	jukugo	85	digested
dane	だね	jukugo	85	digested
darega	誰が	jukugo	85	digested
dareka	誰か	jukugo	85	digested
darou	だろう	jukugo	85	digested
dayo	だよ	jukugo	85	digested
dekita	できた	jukugo	85	digested
denwabangou	電話番号	jukugo	85	digested
deru	出る	jukugo	85	digested
deshou	でしょう	jukugo	85	digested
desune	ですね	jukugo	85	digested
dizunii	ディズニー	jukugo	85	digested
dochira	どちら	jukugo	85	digested
dokode	どこで	jukugo	85	digested
dokomo	ドコモ	jukugo	85	digested
dore	どれ	jukugo	85	digested
doubutsuen	動物園	jukugo	85	digested
dougu	道具	jukugo	85	digested
douro	道路	jukugo	85	digested
douzo	どうぞ	jukugo	85	digested
doyoubi	土曜日	jukugo	85	digested
eeto	えーと	jukugo	85	digested
eigakan	映画館	jukugo	85	digested
eizou	映像	jukugo	85	digested
ekimae	駅前	jukugo	85	digested
ekuseru	エクセル	jukugo	85	digested
famiriimaato	ファミリーマート	jukugo	85	digested
fujisan	富士山	jukugo	85	digested
fukuoka	福岡	jukugo	85	digested
futsuu	普通	jukugo	85	digested
gakki	楽器	jukugo	85	digested
gaman	我慢	jukugo	85	digested
ganbarou	頑張ろう	jukugo	85	digested
gazou	画像	jukugo	85	digested
genin	原因	jukugo	85	digested
genkin	現金	jukugo	85	digested
getsuyoubi	月曜日	jukugo	85	digested
gijutsu	技術	jukugo	85	digested
gofun	五分	jukugo	85	digested
gokai	五回	jukugo	85	digested
goukaku	合格	jukugo	85	digested
hachigatsu	八月	jukugo	85	digested
hachiji	八時	jukugo	85	digested
hachijikan	八時間	jukugo	85	digested
hachinen	八年	jukugo	85	digested
hairu	入る	jukugo	85	digested
hajimemashite	はじめまして	jukugo	85	digested
hajimeru	始める	jukugo	85	digested
hajimete	初めて	jukugo	85	digested
hakko	八個	jukugo	85	digested
hanashita	話した	jukugo	85	digested
hanbai	販売	jukugo	85	digested
happyou	発表	jukugo	85	digested
hayakushite	早くして	jukugo	85	digested
heijitsu	平日	jukugo	85	digested
heiki	平気	jukugo	85	digested
hiru	昼	jukugo	85	digested
hirugohan	昼ご飯	jukugo	85	digested
hiruma	昼間	jukugo	85	digested
hito	人	jukugo	85	digested
hitsuyou	必要	jukugo	85	digested
hoken	保険	jukugo	85	digested
honkiji	本記事	jukugo	85	digested
hontoda	ほんとだ	jukugo	85	digested
houdou	報道	jukugo	85	digested
houkou	方向	jukugo	85	digested
