# Batch 2 — freq 15k-20k AA-redup sweep (D bucket).
# Strategy: delete by default; whitelist preserves 87 curated literary
# / real AA reduplications.
# Schema: code\tword\treason
shanshan	杉杉	noise
huanhuan	环环	noise
zaza	咋咋	noise
kaikai	恺恺	noise
kaikai	楷楷	noise
mama	骂骂	noise
bibi	笔笔	noise
mimi	米米	noise
nannan	囡囡	name
ququ	曲曲	noise
bibi	哔哔	noise
sisi	斯斯	name
gege	歌歌	noise
jianjian	剪剪	noise
baba	叭叭	noise
niuniu	扭扭	noise
pinpin	品品	noise
nannan	楠楠	name
dingding	顶顶	noise
zhaozhao	爪爪	noise
zhaozhua	爪爪	noise
zhuazhao	爪爪	noise
zhuazhua	爪爪	noise
changchang	唱唱	noise
tutu	吐吐	noise
jiji	基基	noise
zhanzhan	站站	noise
zhuzhu	珠珠	noise
shishi	师师	noise
banban	板板	noise
maimai	麦麦	noise
paipai	牌牌	noise
dudu	肚肚	noise
pingping	瓶瓶	noise
haihai	海海	noise
daodao	刀刀	noise
kengkeng	坑坑	noise
tata	塔塔	noise
juanjuan	娟娟	name
momo	馍馍	noise
duidui	堆堆	noise
gougou	勾勾	noise
piaopiao	票票	noise
minmin	敏敏	noise
xixi	希希	noise
qiuqiu	秋秋	noise
nuonuo	诺诺	noise
sasa	撒撒	noise
yaoyao	妖妖	noise
beibei	杯杯	noise
wawa	蛙蛙	noise
guanguan	罐罐	noise
tuotuo	坨坨	noise
dada	达达	noise
jiaojiao	角角	noise
yueyue	悦悦	noise
zuzu	组组	noise
miaomiao	苗苗	noise
diandian	店店	noise
haohao	昊昊	name
leilei	磊磊	noise
juju	巨巨	noise
wenwen	雯雯	name
tiantian	舔舔	noise
fangfang	放放	noise
baba	霸霸	noise
nongnong	弄弄	noise
yangyang	扬扬	noise
shasha	杀杀	noise
qiangqiang	强强	name
loulou	楼楼	noise
jiajia	嘉嘉	noise
yanyan	言言	noise
zizi	子子	noise
lulu	噜噜	noise
wenwen	闻闻	noise
pingping	萍萍	noise
songsong	送送	noise
jingjing	靓靓	noise
wangwang	望望	noise
menmen	门门	noise
lulu	鹿鹿	noise
yanyan	艳艳	noise
huihui	慧慧	noise
tutu	土土	noise
hanghang	航航	noise
tuitui	腿腿	noise
yangyang	阳阳	name
doudou	抖抖	noise
beibei	蓓蓓	noise
tutu	涂涂	noise
tuitui	推推	noise
jiji	吉吉	noise
bingbing	饼饼	noise
kunkun	困困	noise
tangtang	汤汤	noise
chaichai	柴柴	noise
mengmeng	懵懵	noise
penpen	盆盆	noise
momo	脉脉	noise
bingbing	病病	noise
chacha	叉叉	noise
duoduo	躲躲	noise
beibei	背背	noise
zhenzhen	珍珍	noise
diaodiao	掉掉	noise
qiqi	琦琦	noise
jiaojiao	焦焦	noise
xiaxia	吓吓	noise
tantan	坦坦	noise
yaoyao	药药	noise
baobao	报报	noise
qunqun	裙裙	noise
ququ	蛐蛐	noise
leilei	蕾蕾	noise
panpan	盼盼	noise
tietie	贴贴	noise
guagua	刮刮	noise
wanwan	湾湾	noise
cuicui	翠翠	noise
gaigai	盖盖	noise
shoushou	受受	noise
fengfeng	疯疯	noise
pianpian	骗骗	noise
tongtong	桐桐	noise
duidui	怼怼	noise
jiujiu	酒酒	noise
kuaikuai	块块	noise
chengcheng	城城	noise
liaoliao	撩撩	noise
xinxin	鑫鑫	name
yanyan	严严	noise
jiaojiao	脚脚	noise
liuliu	遛遛	noise
jiji	几几	noise
meimei	霉霉	noise
biaobiao	表表	noise
gengen	根根	noise
dingding	定定	noise
youyou	游游	noise
zhazha	扎扎	noise
baibai	掰掰	noise
taotao	桃桃	noise
bangbang	邦邦	noise
lunlun	伦伦	noise
cancan	餐餐	noise
dada	答答	noise
nvenve	虐虐	noise
zuizui	醉醉	noise
manman	曼曼	noise
banban	版版	noise
coucou	凑凑	noise
maimai	卖卖	noise
ruirui	睿睿	name
dengdeng	灯灯	noise
xuexue	雪雪	name
xuanxuan	萱萱	name
zaizai	再再	noise
ruirui	瑞瑞	name
xiexie	些些	noise
shishi	使使	noise
zizi	姊姊	noise
neinei	内内	noise
quanquan	劝劝	noise
saisai	塞塞	noise
cucu	粗粗	noise
rourou	柔柔	noise
saosao	扫扫	noise
qunqun	群群	noise
jiangjiang	江江	noise
miaomiao	秒秒	noise
baobao	薄薄	noise
qiaoqiao	乔乔	noise
jinjin	金金	noise
diadia	嗲嗲	noise
diadie	嗲嗲	noise
diedia	嗲嗲	noise
linlin	林林	name
kuku	裤裤	noise
lulu	撸撸	noise
xuxu	许许	noise
diedie	跌跌	noise
baba	拔拔	noise
bianbian	变变	noise
peipei	培培	noise
jiejie	杰杰	name
hanhan	喊喊	noise
fanfan	泛泛	noise
xiaoxiao	骁骁	noise
daidai	戴戴	noise
leilei	雷雷	noise
bibi	避避	noise
shaoshao	烧烧	noise
panpan	潘潘	noise
zhazha	炸炸	noise
fenfen	芬芬	noise
cuicui	催催	noise
fengfeng	缝缝	noise
yueyue	玥玥	noise
luoluo	洛洛	name
miaomiao	淼淼	noise
rongrong	蓉蓉	noise
shushu	树树	noise
xiaxia	虾虾	noise
tengteng	疼疼	noise
zhuizhui	追追	noise
binbin	斌斌	noise
tiaotiao	挑挑	noise
baobao	爆爆	noise
chacha	茶茶	noise
taotao	陶陶	noise
changchang	畅畅	noise
runrun	润润	noise
chaochao	抄抄	noise
sisi	死死	noise
yuanyuan	园园	noise
cheche	扯扯	noise
liuliu	流流	noise
papa	趴趴	noise
chuangchuang	闯闯	noise
lulu	鲁鲁	noise
xixi	稀稀	noise
huihui	辉辉	noise
zhangzhang	涨涨	noise
zhaozhao	着着	noise
zhaozhe	着着	noise
zhaozhuo	着着	noise
zhezhao	着着	noise
zhezhe	着着	noise
zhezhuo	着着	noise
zhuozhao	着着	noise
zhuozhe	着着	noise
zhuozhuo	着着	noise
niaoniao	鸟鸟	noise
sangsang	桑桑	noise
qiaoqiao	翘翘	noise
huhu	忽忽	noise
qianqian	芊芊	noise
yanyan	嫣嫣	noise
weiwei	威威	noise
taotao	淘淘	noise
longlong	龙龙	noise
yanyan	岩岩	name
luoluo	罗罗	noise
momo	沫沫	noise
xiaoxiao	晓晓	noise
chengcheng	称称	noise
yingying	硬硬	noise
queque	缺缺	noise
jiejie	结结	noise
jiongjiong	囧囧	noise
jiujiu	揪揪	noise
dandan	弹弹	noise
dantan	弹弹	noise
tandan	弹弹	noise
tantan	弹弹	noise
zhanzhan	粘粘	noise
xianxian	仙仙	noise
caicai	踩踩	noise
pipi	劈劈	noise
xixi	惜惜	noise
cece	测测	noise
zuozuo	佐佐	noise
xinxin	馨馨	noise
zhouzhou	洲洲	name
haohao	豪豪	name
shishi	湿湿	noise
zhuazhua	抓抓	noise
xingxing	幸幸	noise
huanhuan	嬛嬛	noise
guigui	贵贵	noise
tingting	挺挺	noise
tuotuo	托托	noise
chongchong	充充	noise
dudu	独独	noise
zuzu	祖祖	name
jiejie	洁洁	noise
tiantian	恬恬	noise
zanzan	攒攒	noise
anan	按按	noise
zhouzhou	昼昼	noise
dundun	墩墩	noise
duanduan	段段	noise
fufu	负负	noise
yanyan	妍妍	name
paopao	炮炮	noise
suosuo	缩缩	noise
popo	破破	noise
dangdang	党党	noise
yuanyuan	元元	noise
bobo	饽饽	noise
aoao	熬熬	noise
xiaxia	霞霞	noise
wawa	挖挖	noise
chuanchuan	川川	noise
kuankuan	宽宽	noise
qingqing	晴晴	noise
nennen	嫩嫩	noise
suosuo	索索	noise
zuozuo	左左	noise
xuxu	旭旭	noise
yuyu	语语	noise
keke	壳壳	noise
nuonuo	挪挪	noise
sunsun	孙孙	noise
