老	rou,oiru	45
忙	bou,isogashii	44
暇	ka,hima	43
忙	bou	42
便	ben,bin	41
利	ri,kiku	40
不	fu,bu	39
非	hi	38
無	mu,bu,nai	37
有	yuu,u,aru	36
全	zen,mattaku	35
半	han,nakaba	34
両	ryou	33
切	setsu,sai,kiru	32
別	betsu,wakareru	31
共	kyou,tomo	30
同	dou,onaji	29
違	i,chigau	28
似	ji,niru	27
変	hen,kawaru	26
化	ka,ke,bakeru	25
表	hyou,arawasu,omote	24
裏	ri,ura	23
内	nai,dai,uchi	22
外	gai,ge,soto,hoka	21
中	chuu,naka	20
側	soku,gawa	19
横	ou,yoko	18
前	zen,mae	17
後	go,kou,ato,ushiro,nochi	16
左	sa,hidari	15
右	u,migi	14
向	kou,muku	13
来	rai,kuru	12
去	kyo,ko,saru	11
回	kai,mawaru	10
返	hen,kaesu	77
送	sou,okuru	76
受	ju,ukeru	75
渡	to,wataru	74
通	tsuu,tsu,tooru,kayou	73
過	ka,sugiru	72
進	shin,susumu	71
退	tai,shirizoku	70
登	tou,to,noboru	69
降	kou,oriru,furu	68
昇	shou,noboru	67
下	ge,kudaru	66
上	jou,noboru	65
向	kou,muku	64
迎	gei,mukaeru	63
送	sou,okuru	62
着	chaku,tsuku	61
発	hatsu,hotsu	60
始	shi,hajimaru	59
終	shuu,owaru	58
続	zoku,tsuzuku	57
止	shi,tomeru	56
停	tei,tomeru	55
泊	haku,tomaru	54
留	ryuu,ru,tomeru	53
残	zan,nokoru	52
余	yo,amaru	51
足	soku,tariru	50
不	fu	49
満	man,michiru	48
空	kuu,sora	47
無	mu	46
有	yuu,aru	45
新	shin	44
古	ko,furui	43
若	jaku,wakai	42
青	sei,ao	41
熟	juku,jukusu	40
未	mi	39
完	kan	38
成	sei,jou,naru	37
失	shitsu,ushinau	36
勝	shou,katsu	35
負	fu,makeru,ou	34
得	toku,eru	33
損	son,sokonau	32
益	eki,yaku	31
害	gai	30
利	ri	29
便	ben	28
不	fu	27
正	sei,tadashii	26
誤	go,ayamaru	25
真	shin,ma	24
偽	gi,nise	23
信	shin	22
疑	gi,utagau	21
確	kaku,tashika	20
不	fu	19
保	ho,tamotsu	18
守	shu,su,mamoru	17
攻	kou,semeru	16
防	bou,fusegu	15
戦	sen,tatakau	14
争	sou,arasou	13
平	hei,taira	12
和	wa,yawaragu	11
合	gou,gatsu,kassu,au	10
散	san,chiru	77
集	shuu,atsumeru	76
分	bun,wakeru	75
別	betsu,wakareru	74
別	betsu	73
組	so,kumi	72
群	gun,mure	71
類	rui,tagui	70
種	shu,tane	69
類	rui	68
質	shitsu,shichi	67
量	ryou	66
数	suu,kazu	65
量	ryou	64
重	juu,omoi	63
軽	kei,karui	62
大	dai,oo	61
小	shou,chiisai	60
中	chuu,naka	59
極	kyoku,goku,kiwami	58
最	sai,motto	57
最	sai	56
非	hi	55
常	jou,tsune	54
特	toku	53
別	betsu	52
普	fu	51
通	tsuu,tooru	50
標	hyou	49
準	jun	48
基	ki,moto	47
本	hon,moto	46
末	matsu,batsu,sue	45
始	shi,hajimaru	44
終	shuu,owaru	43
最	sai	42
初	sho,hatsu,hajimete	41
最	sai	40
後	go,ato	39
前	zen,mae	38
過	ka,sugiru	37
去	kyo,saru	36
未	mi	35
来	rai,kuru	34
現	gen,arawareru	33
在	zai,aru	32
存	son,zon	31
亡	bou,nai	30
死	shi,shinu	29
生	sei,ikiru	28
活	katsu	27
息	soku,iki	26
呼	ko,yobu	25
吸	kyuu,suu	24
眠	min,nemuru	23
覚	kaku,sameru	22
夢	mu,yume	21
覚	kaku,oboeru	20
忘	bou,wasureru	19
思	shi,omou	18
考	kou,kangaeru	17
案	an	16
計	kei,hakaru	15
画	ga,kaku	14
策	saku	13
法	hou,houssu	12
則	soku	11
規	ki	10
則	soku	77
律	ritsu,richi	76
令	rei	75
命	mei,myou,inochi	74
運	un,hakobu	73
勢	sei,ikioi	72
力	ryoku,chikara	71
能	nou	70
才	sai	69
技	gi,waza	68
術	jutsu	67
芸	gei	66
道	dou,michi	65
理	ri	64
論	ron	63
説	setsu,zei,toku	62
明	mei,akarui	61
解	kai,ge,toku	60
答	tou,kotaeru	59
質	shitsu,shichi	58
問	mon,tou,toi	57
題	dai	56
課	ka	55
科	ka	54
目	moku,me	53
点	ten	52
線	sen	51
面	men,omote	50
形	kei,katachi	49
角	kaku,kado,tsuno	48
円	en,marui	47
方	hou,kata	46
向	kou,muku	45
位	i,kurai	44
置	chi,oku	43
場	jou,ba	42
所	sho,tokoro	41
区	ku	40
界	kai	39
境	kyou,kei,sakai	38
国	koku,kuni	37
民	min,tami	36
族	zoku	35
語	go,kataru	34
言	gen,gon,iu,koto	33
話	wa,hanasu,hanashi	32
声	sei,shou,koe	31
音	on,in,oto	30
歌	ka,uta	29
詩	shi	28
書	sho,kaku	27
文	bun,mon	26
字	ji,aza	25
紙	shi,kami	24
本	hon,moto	23
冊	satsu,saku	22
頁	you,peeji	21
章	shou	20
節	setsu,sechi,fushi	19
段	dan,tan	18
階	kai	17
級	kyuu	16
等	tou,hitoshii	15
位	i	14
番	ban	13
組	so,kumi	12
班	han	11
隊	tai	10
軍	gun	77
兵	hei,hyou	76
将	shou	75
官	kan	74
吏	ri	73
役	yaku,eki	72
長	chou,nagai	71
部	bu	70
課	ka	69
係	kei,kakari	68
員	in	67
僚	ryou	66
僕	boku	65
君	kun,kimi	64
彼	hi,kare	63
誰	sui,dare	62
何	ka,nani,nan	61
此	shi,kono	60
其	ki,sono	59
彼	hi,kano	58
是	ze,kore	57
非	hi	56
然	zen,nen,shikari	55
故	ko,yue	54
為	i,tame	53
由	yu,yuu,yui,yoshi	52
依	i,e,yoru	51
拠	kyo,ko	50
因	in,yoru	49
緣	en	48
果	ka,hatasu	47
原	gen,hara	46
源	gen,minamoto	45
基	ki,moto	44
土	do,tsuchi	43
台	dai,tai	42
柱	chuu,hashira	41
壁	heki,kabe	40
床	shou,yuka	39
天	ten,ama	38
井	sei,shou,i	37
窓	sou,mado	36
戸	ko,to	35
門	mon,kado	34
扉	hi,tobira	33
鍵	ken,kagi	32
錠	jou	31
鎖	sa,kusari	30
釘	tei,kugi	29
具	gu	28
器	ki,utsuwa	27
皿	bei,sara	26
椀	wan	25
箸	cho,hashi	24
匙	shi,saji	23
鉢	hatsu,hachi	22
瓶	bin	21
缶	kan	20
箱	sou,hako	19
袋	tai,fukuro	18
籠	rou,kago	17
紐	chuu,himo	16
帯	tai,obi	15
布	fu,nuno	14
綿	men,wata	13
絹	ken,kinu	12
革	kaku,kawa	11
皮	hi,kawa	10
毛	mou,ke	77
羽	u,ha,hane	76
翼	yoku,tsubasa	75
頭	tou,atama	74
尾	bi,o	73
角	kaku,tsuno	72
牙	ga,ge,kiba	71
爪	sou,tsume	70
甲	kou,kan	69
殻	kaku,kara	68
骨	kotsu,hone	67
肉	niku	66
血	ketsu,chi	65
脈	myaku	64
脳	nou	63
肝	kan,kimo	62
胃	i	61
腸	chou	60
肺	hai	59
腎	jin	58
膀	bou	57
胱	kou	56
皮	hi,kawa	55
膚	fu	54
肌	ki,hada	53
体	tai,karada	52
身	shin,mi	51
顔	gan,kao	50
眉	bi,mi,mayu	49
目	me	48
鼻	bi,hana	47
口	kou,kuchi	46
唇	shin,kuchibiru	45
歯	shi,ha	44
舌	zetsu,shita	43
咽	in,nodo	42
喉	kou,nodo	41
首	shu,kubi	40
胸	kyou,mune	39
背	hai,se	38
腰	you,koshi	37
尻	shiri	36
腹	fuku,hara	35
腕	wan,ude	34
肘	chuu,hiji	33
手	shu,te	32
指	shi,yubi	31
爪	sou,tsume	30
脚	kyaku,kya,ashi	29
膝	shitsu,hiza	28
腿	tai,momo	27
脛	kei,sune	26
踵	shou,kakato	25
足	soku,ashi	24
親	shin,oya	23
族	zoku	22
祖	so	21
父	fu,chichi	20
母	bo,haha	19
兄	kei,ani	18
弟	tei,otouto	17
姉	shi,ane	16
妹	mai,imouto	15
子	shi,ko	14
孫	son,mago	13
甥	sei,oi	12
姪	tetsu,mei	11
叔	shuku	10
伯	haku	77
従	juu,shou,ju,shitagau	76
婚	kon	75
姻	in	74
縁	en,fuchi	73
恋	ren,koi,kou	72
愛	ai	71
情	jou,nasake	70
心	shin,kokoro	69
気	ki,ke	68
精	sei,shou	67
神	shin,jin,kami	66
霊	rei,ryou,tama	65
魂	kon,tamashii	64
死	shi,shinu	63
葬	sou,houmuru	62
墓	bo,haka	61
仏	butsu,futsu,hotoke	60
神	shin,kami	59
祈	ki,inoru	58
願	gan,negau	57
祝	shuku,shuu,iwau	56
祭	sai,matsuri	55
礼	rei,rai	54
儀	gi	53
式	shiki	52
典	ten	51
書	sho,kaku	50
類	rui	49
籍	seki	48
帳	chou	47
簿	bo	46
表	hyou,omote	45
図	zu,to,hakaru	44
案	an	43
件	ken	42
例	rei,tatoeru	41
事	ji,koto	40
物	butsu,motsu,mono	39
品	hin,hon,shina	38
具	gu	37
道	dou,michi	36
器	ki,utsuwa	35
機	ki,hata	34
械	kai	33
製	sei	32
造	zou,tsukuru	31
品	hin,shina	30
製	sei	29
工	kou	28
業	gyou	27
産	san,umu	26
生	sei,umareru	25
育	iku,sodatsu	24
養	you,yashinau	23
飼	shi,kau	22
給	kyuu	21
配	hai,kubaru	20
送	sou,okuru	19
納	nou,osameru	18
収	shuu,osameru	17
集	shuu,atsumeru	16
散	san,chiru	15
配	hai	14
分	bun,wakeru	13
別	betsu,wakareru	12
順	jun	11
序	jo	10
列	retsu	77
並	hei,narabu	76
比	hi,kuraberu	75
較	kaku	74
較	kaku	73
測	soku,hakaru	72
計	kei,hakaru	71
量	ryou,hakaru	70
重	juu,omoi	69
軽	kei,karui	68
価	ka,atai	67
値	chi,ne,atai	66
費	hi,tsuiyasu	65
料	ryou	64
代	dai,tai,kawaru	63
税	zei	62
租	so	61
貯	cho	60
蓄	chiku,takuwaeru	59
富	fu,fuu,tomu	58
貧	hin,bin,mazushii	57
財	zai,sai	56
産	san,umu	55
資	shi	54
本	hon,moto	53
銀	gin	52
行	kou,gyou,iku	51
銭	sen,zeni	50
通	tsuu,kayou	49
貨	ka	48
札	satsu,fuda	47
帳	chou	46
簿	bo	45
記	ki,shirusu	44
録	roku	43
登	tou,noboru	42
表	hyou	41
報	hou	40
告	koku,tsugeru	39
知	chi,shiru	38
識	shiki	37
意	i	36
味	mi,aji	35
覚	kaku,oboeru	34
忘	bou,wasureru	33
習	shuu,narau	32
練	ren	31
復	fuku	30
予	yo	29
備	bi,sonaeru	28
準	jun	27
標	hyou	26
的	teki,mato	25
直	choku,tadachi	24
接	setsu,tsugu	23
触	shoku,fureru	22
当	tou,ataru	21
合	gou,au	20
組	so,kumi	19
立	ritsu,tatsu	18
建	ken,tateru	17
設	setsu,moukeru	16
置	chi,oku	15
据	kyo,sueru	14
備	bi,sonaeru	13
整	sei,totonoeru	12
直	choku,naosu	11
修	shuu,osameru	10
理	ri	77
治	chi,ji,osameru,naoru	76
医	i	75
病	byou,yamai	74
症	shou	73
痛	tsuu,itai	72
痒	you,kayui	71
癌	gan	70
腫	shu,hareru	69
傷	shou,kizu	68
創	sou,tsukuru	67
傷	shou,kizu	66
害	gai	65
被	hi,kaburu,koumuru	64
受	ju,ukeru	63
影	ei,kage	62
響	kyou,hibiku	61
反	han,hon,tan,soru	60
応	ou	59
対	tai,tsui	58
答	tou,kotaeru	57
返	hen,kaesu	56
復	fuku	55
帰	ki,kaeru	54
還	kan,kaeru	53
送	sou,okuru	52
迎	gei,mukaeru	51
歓	kan,yorokobu	50
喜	ki,yorokobu	49
悲	hi,kanashii	48
怒	do,okoru,ikaru	47
笑	shou,warau	46
泣	kyuu,naku	45
叫	kyou,sakebu	44
鳴	mei,naku	43
呼	ko,yobu	42
吸	kyuu,suu	41
吹	sui,fuku	40
飲	in,nomu	39
食	shoku,kuu,taberu	38
喰	shoku,kuu	37
噛	kou,kamu	36
味	mi,aji	35
香	kou,kyou,ka,kaoru	34
匂	nio	33
臭	shuu,kusai	32
色	shoku,iro	31
赤	seki,akai	30
青	sei,ao	29
黄	ou,kou,ki	28
緑	ryoku,roku,midori	27
紫	shi,murasaki	26
桃	tou,momo	25
橙	tou,daidai	24
茶	cha,sa	23
灰	kai,hai	22
銀	gin,shirogane	21
金	kin,kane	20
白	haku,shiroi	19
黒	koku,kuroi	18
明	mei,akarui	17
暗	an,kurai	16
光	kou,hikaru	15
影	ei,kage	14
照	shou,terasu	13
晴	sei,hareru	12
曇	don,kumoru	11
雨	u,ame	10
雪	setsu,yuki	77
霧	mu,kiri	76
霜	sou,shimo	75
氷	hyou,koori	74
水	sui,mizu	73
湯	tou,yu	72
川	sen,kawa	71
河	ka,kawa	70
海	kai,umi	69
湖	ko,mizuumi	68
池	chi,ike	67
沼	shou,numa	66
泉	sen,izumi	65
井	sei,i	64
波	ha,nami	63
流	ryuu,nagareru	62
潮	chou,shio	61
潜	sen,hisomu	60
浮	fu,uku	59
沈	chin,shizumu	58
泳	ei,oyogu	57
潜	sen,moguru	56
漂	hyou,tadayou	55
洪	kou	54
水	sui,mizu	53
災	sai,wazawai	52
害	gai	51
被	hi,kaburu	50
救	kyuu,sukuu	49
助	jo,tasukeru	48
援	en	47
護	go	46
守	shu,mamoru	45
警	kei	44
備	bi,sonaeru	43
察	satsu	42
官	kan	41
吏	ri	40
役	yaku	39
場	jou,ba	38
所	sho,tokoro	37
署	sho	36
局	kyoku	35
庁	chou	34
府	fu	33
県	ken	32
都	to,miyako	31
道	dou,michi	30
村	son,mura	29
町	chou,machi	28
市	shi,ichi	27
区	ku	26
郷	kyou,gou,sato	25
里	ri,sato	24
邑	yuu,mura	23
郡	gun	22
州	shuu,su	21
省	sei,shou,kaerimiru	20
治	chi,osameru	19
政	sei,shou,matsurigoto	18
府	fu	17
庁	chou	16
議	gi	15
会	kai,au	14
員	in	13
選	sen,erabu	12
挙	kyo,ageru	11
投	tou,nageru	10
票	hyou	77
案	an	76
件	ken	75
法	hou	74
律	ritsu	73
令	rei	72
規	ki	71
則	soku	70
範	han	69
例	rei,tatoeru	68
判	han,ban	67
決	ketsu,kimeru	66
裁	sai,sabaku	65
許	kyo,yurusu	64
免	men,manukareru	63
赦	sha,yurusu	62
罰	batsu,bachi	61
刑	kei	60
罪	zai,tsumi	59
犯	han,okasu	58
盗	tou,nusumu	57
殺	satsu,sai,korosu	56
傷	shou,kizu	55
害	gai	54
被	hi,kaburu	53
告	koku,tsugeru	52
訴	so,uttaeru	51
裁	sai,sabaku	50
判	han	49
官	kan	48
弁	ben	47
論	ron	46
弁	ben	45
護	go	44
士	shi	43
師	shi	42
僧	sou	41
尼	ni,ama	40
仏	butsu,hotoke	39
神	shin,kami	38
殿	den,ten,tono	37
聖	sei,shou,hijiri	36
俗	zoku	35
凡	bon,han,oyoso	34
非	hi	33
凡	bon	32
偉	i,erai	31
傑	ketsu	30
英	ei	29
雄	yuu,o,osu	28
傑	ketsu	27
豪	gou	26
富	fu,tomu	25
貴	ki,toutoi	24
卑	hi,iyashii	23
賤	sen	22
庶	sho	21
民	min,tami	20
衆	shuu,shu	19
群	gun,mure	18
集	shuu,atsumeru	17
個	ko,ka	77
別	betsu	75
独	doku,hitori	74
単	tan	73
複	fuku	72
双	sou,futa	71
対	tai,tsui	70
組	so,kumi	69
連	ren,tsuranaru	68
合	gou,au	67
同	dou,onaji	66
協	kyou	65
和	wa,yawaragu	64
親	shin,oya	63
仲	chuu,naka	62
睦	boku,mutsumajii	61
争	sou,arasou	60
闘	tou,tatakau	59
戦	sen,tatakau	58
勝	shou,katsu	57
負	fu,makeru	56
敗	hai,yabureru	55
討	tou,utsu	54
撃	geki,utsu	53
殴	ou,naguru	52
蹴	shuu,keru	51
跳	chou,haneru	50
飛	hi,tobu	49
翔	shou,kakeru	48
舞	bu,mau	47
踊	you,odoru	46
歌	ka,uta	45
唱	shou,tonaeru	44
詠	ei,yomu	43
吟	gin	42
誦	shou,ju	41
読	doku,yomu	40
書	sho,kaku	39
描	byou,egaku,kaku	38
写	sha,utsusu	37
記	ki,shirusu	36
録	roku	35
保	ho,tamotsu	34
存	son,zon	33
残	zan,nokoru	32
留	ryuu,tomeru	31
残	zan,nokoru	30
余	yo,amaru	29
過	ka,sugiru	28
超	chou,koeru	27
越	etsu,koeru	26
渡	to,wataru	25
通	tsuu,tooru	24
過	ka,sugiru	23
経	kei,kyou,heru	22
歴	reki	21
史	shi	20
時	ji,toki	19
代	dai,kawaru	18
紀	ki	17
元	gen,gan,moto	16
初	sho,hajime	15
中	chuu,naka	14
末	matsu,sue	13
始	shi,hajimaru	12
終	shuu,owaru	11
完	kan	10
成	sei,naru	77
就	shuu,ju,tsuku	76
業	gyou	75
事	ji,koto	74
務	mu,tsutomeru	73
仕	shi,tsukaeru	72
任	nin,makaseru	71
責	seki	70
務	mu	69
負	fu	68
担	tan,ninau	67
請	sei,shin,kou	66
受	ju,ukeru	65
依	i,yoru	64
頼	rai,tanomu	63
信	shin	62
頼	rai	61
忠	chuu	60
誠	sei,makoto	59
実	jitsu,mi	58
真	shin,ma	57
偽	gi,nise	56
虚	kyo,ko,uro	55
空	kuu,sora	54
無	mu,nai	53
有	yuu,aru	52
存	son	51
在	zai	50
現	gen,arawareru	49
出	shutsu,deru	48
現	gen	47
発	hatsu	46
表	hyou	45
公	kou,ooyake	44
私	shi,watashi	43
個	ko	42
人	jin,nin,hito	41
我	ga,ware	40
俺	en,ore	39
僕	boku	38
余	yo	37
吾	go,ware	36
朕	chin	35
汝	jo,nyo,nanji	34
君	kun,kimi	33
彼	hi,kare	32
女	jo,onna	31
男	dan,otoko	30
児	ji,ni	29
童	dou,warabe	28
幼	you,osanai	27
少	shou,sukoshi	26
青	sei,ao	25
壮	sou	24
中	chuu	23
老	rou,oiru	22
翁	ou,okina	21
媼	ou,ouna	20
婆	ba,baba	19
祖	so	18
宗	shuu,sou	17
家	ka,ie	16
門	mon,kado	15
戸	ko,to	14
館	kan,yakata	13
殿	den,tono	12
邸	tei	11
宿	shuku,yado	10
旅	ryo,tabi	77
客	kyaku,kaku	76
主	shu,su,nushi,omo	75
従	juu,shitagau	74
僕	boku	73
婢	hi	72
奴	do,yatsu	71
隷	rei	70
奴	do,yakko	69
属	zoku	68
類	rui	67
等	tou,hitoshii	66
群	gun	65
党	tou	64
派	ha	63
組	so,kumi	62
合	gou,au	61
社	sha,yashiro	60
協	kyou	59
盟	mei	58
同	dou	57
盟	mei	56
誓	sei,chikau	55
契	kei,chigiru	54
約	yaku	53
束	soku,taba	52
縛	baku,shibaru	51
解	kai,toku	50
放	hou,hanasu	49
釈	shaku	48
免	men	47
許	kyo	46
赦	sha	45
罰	batsu	44
償	shou,tsugunau	43
報	hou,mukuiru	42
酬	shuu	41
答	tou,kotaeru	40
返	hen,kaesu	39
復	fuku	38
旧	kyuu	37
新	shin	36
古	ko,furui	35
昔	seki,shaku,mukashi	34
今	kon,ima	33
明	mei,akarui	32
将	shou	31
来	rai	30
未	mi	29
来	rai	28
過	ka	27
去	kyo	26
現	gen	25
在	zai	24
即	soku	23
直	choku	22
急	kyuu,isogu	21
速	soku,hayai	20
迅	jin	19
徐	jo	18
緩	kan,yurumu	17
慢	man	16
惰	da	15
怠	tai,namakeru	14
勤	kin,gon,tsutomeru	13
励	rei,hagemu	12
努	do,tsutomeru	11
力	ryoku,chikara	10
労	rou	77
働	dou,hataraku	76
動	dou,ugoku	75
作	saku,tsukuru	74
為	i,tame	73
行	kou,iku	72
所	sho,tokoro	71
場	jou,ba	70
所	sho	69
位	i,kurai	68
置	chi,oku	67
立	ritsu,tatsu	66
座	za,suwaru	65
据	kyo,sueru	64
備	bi,sonaeru	63
整	sei,totonoeru	62
列	retsu	61
並	hei,narabu	60
並	hei	59
連	ren,tsuranaru	58
続	zoku,tsuzuku	57
継	kei,tsugu	56
承	shou,uketamawaru	55
受	ju,ukeru	54
渡	to,wataru	53
交	kou,majiwaru	52
換	kan,kaeru	51
替	tai,kaeru	50
代	dai,kawaru	49
変	hen,kawaru	48
化	ka,bakeru	47
転	ten,korogaru	46
移	i,utsuru	45
動	dou,ugoku	44
揺	you,yureru	43
震	shin,furueru	42
振	shin,furu	41
揺	you,yusuru	40
動	dou,ugoku	39
静	sei,jou,shizuka	38
黙	moku,damaru	37
沈	chin,shizumu	36
潜	sen,hisomu	35
潜	sen,moguru	34
隠	in,kakureru	33
匿	toku	32
秘	hi,himeru	31
密	mitsu	30
公	kou	29
開	kai,hiraku	28
公	kou	27
表	hyou	26
示	ji,shi,shimesu	25
指	shi,sasu	24
示	ji,shimesu	23
教	kyou,oshieru	22
育	iku,sodatsu	21
学	gaku,manabu	20
習	shuu,narau	19
修	shuu,osameru	18
研	ken,togu	17
究	kyuu,kiwameru	16
探	tan,sagasu	15
求	kyuu,motomeru	14
索	saku	13
追	tsui,ou	12
跡	seki,ato	11
辿	ten,tadoru	10
私	watashi,shi,watakushi	100
彼	kare,hi	90
今	ima,kon	95
昨	saku	60
明	mei,myou,akari,akarui	80
何	nan,nani,ka	95
誰	dare	90
君	kimi,kun	85
僕	boku	85
俺	ore	75
